begin_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,senior_citizen,gender_Male,partner_Yes,dependents_Yes,multiple_lines_Yes
1796,64.65,994.55,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2069,45.7,198.0,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False
396,99.65,6311.2,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True
2161,44.65,74.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,59.2,59.2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
2252,73.5,73.5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1949,74.95,825.7,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True
2252,20.1,39.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2191,68.65,68.65,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2191,19.85,63.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1431,106.15,3152.5,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,True
1977,19.65,225.75,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1796,70.8,1207.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
273,100.55,6215.35,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True
426,48.7,3008.55,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False
2161,75.05,256.25,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2130,69.65,220.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
2161,20.55,96.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
974,50.25,2203.65,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2069,87.1,341.45,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True
1918,84.8,906.85,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
2222,20.7,57.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
123,24.65,1830.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1553,55.15,1206.05,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
577,82.45,4350.1,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True
2283,69.95,69.95,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False
761,103.7,5071.05,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True
123,95.1,6843.15,False,True,True,False,True,False,True,True,True,False,False,True,False,False,False,True,True,True
791,19.8,1013.2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1461,59.55,1646.45,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2038,50.85,466.6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1796,19.7,342.4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1704,96.55,1901.65,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False
2099,100.2,420.2,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True
2099,75.7,554.05,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False
2283,19.5,19.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2099,74.35,533.6,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
2252,20.25,20.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1977,44.85,435.4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2252,45.95,45.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
913,24.9,1174.8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True
1247,69.15,2490.15,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True
2252,90.6,90.6,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
1369,20.4,609.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2191,90.85,90.85,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
2252,55.7,55.7,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1887,96.2,1222.05,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True
1431,25.3,676.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
457,94.2,5895.45,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True
335,74.2,4805.65,False,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,True
1219,31.05,1126.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1188,75.1,2658.8,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False
1977,19.7,216.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,49.55,475.7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
2191,69.95,69.95,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2191,19.25,19.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2283,20.35,20.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1857,90.9,1259.0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True
1949,77.65,714.15,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2191,74.35,74.35,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1857,20.05,284.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1612,85.6,1868.4,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True
1247,91.05,2954.5,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True
2130,79.6,195.05,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
913,84.3,3588.4,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True
2283,20.4,20.4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
2222,69.1,69.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
1796,19.75,297.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,104.4,6721.6,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True
2161,30.5,167.2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
1918,49.95,587.45,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
2038,90.1,521.3,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
273,99.5,6822.15,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True
1431,94.2,2607.6,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False
212,92.45,6460.55,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True
577,103.85,5485.5,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True
1643,25.25,566.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1918,101.35,1218.55,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True
1339,50.6,1653.45,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False
1492,99.25,2186.4,False,False,True,False,True,False,True,True,True,True,False,True,False,False,True,True,False,True
1584,104.15,2494.65,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True
2222,50.5,147.75,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
669,104.1,5645.8,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,True,True
2191,93.3,93.3,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True
304,89.9,5958.85,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True
123,90.8,6397.6,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True
365,102.45,6654.1,True,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False
2222,20.85,60.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1522,19.2,459.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1188,79.25,2911.8,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True
2191,79.05,79.05,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2222,75.8,160.75,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1308,53.75,1857.3,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2161,40.15,130.75,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1522,61.15,1422.05,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False
1612,100.0,1888.65,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False
2161,75.85,256.6,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1796,19.35,307.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2161,79.5,79.5,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
974,95.25,3959.35,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True
1796,70.35,1201.65,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True
2099,20.25,174.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1492,98.75,2407.3,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
426,24.8,1476.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1796,20.15,353.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2283,19.75,19.75,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2161,25.8,25.8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
123,38.5,2763.0,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False
791,35.4,1748.9,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1584,94.55,1899.65,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True
1796,90.45,1266.1,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False
1035,98.4,4187.75,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True
182,107.9,7475.85,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True
700,100.3,5200.8,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False
2161,75.45,158.4,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
2222,90.7,237.65,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False
547,25.15,1509.9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2191,105.0,294.45,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True
243,101.05,6770.5,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True,True
2222,70.3,70.3,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False
2191,70.2,115.95,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1247,19.85,739.35,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1004,85.1,3662.25,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True
2069,74.65,301.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True
2191,50.6,50.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
974,54.05,2375.2,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False
2130,19.5,106.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2038,85.35,489.45,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
123,91.15,6637.9,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True
2222,77.15,77.15,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2222,80.5,80.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1247,89.7,3165.6,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False
2222,44.35,81.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2252,69.75,69.75,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
243,106.05,6981.35,False,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True
396,80.0,5040.2,True,False,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True
1400,60.05,1616.15,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True
2252,70.15,70.15,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1066,99.2,3754.6,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True
2191,30.9,59.05,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
457,49.7,2961.4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2252,20.05,20.05,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
882,62.7,2791.5,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False
2252,73.55,73.55,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True
913,24.95,1165.9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
608,85.6,4902.8,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
151,106.8,7623.2,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True
2252,69.25,69.25,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
1704,84.75,1350.15,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
2161,20.5,104.3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
974,105.2,4400.75,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True
2069,74.65,544.55,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
2283,20.25,20.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1066,78.45,3126.45,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False
1977,99.8,673.25,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True
2130,76.65,333.6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
974,19.5,835.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2191,74.6,74.6,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
365,86.8,5327.25,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True
1584,19.7,452.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1734,86.2,1270.2,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
1096,50.85,2036.55,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False
273,50.95,3521.7,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False
1765,51.5,900.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
761,83.4,4149.45,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
853,20.05,1036.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1127,81.4,3213.75,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
608,20.05,1090.1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1522,45.45,1233.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
488,110.6,6586.85,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True
913,98.85,4564.9,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True
1643,105.85,2239.65,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True
2191,102.45,102.45,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,True,True
2008,53.7,521.0,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False
761,78.65,3950.85,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True
2222,45.1,45.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2222,65.25,209.9,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
1278,24.95,894.3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
1612,24.45,482.8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2252,20.0,40.9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1308,19.45,600.25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
396,90.05,5817.0,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False
2008,19.75,208.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2130,80.25,144.55,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
791,70.5,3486.65,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True
1734,87.3,1637.3,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False
2069,87.1,713.6,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1673,80.9,1714.95,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False
1765,20.05,345.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1734,20.15,387.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1339,35.4,1077.5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False
123,89.55,6448.85,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True
365,96.9,6314.35,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False
2252,55.3,108.65,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2069,66.7,579.0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
2191,69.75,144.55,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
273,54.9,3725.5,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1584,85.95,2107.15,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False
2283,19.75,19.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
151,86.1,6045.9,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False
2222,74.95,212.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
243,70.9,4911.35,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True
791,108.25,5431.4,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True
396,75.7,4676.7,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True
1796,82.65,1470.05,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1765,72.65,1194.3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2283,50.15,50.15,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1066,20.65,835.15,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1796,71.8,1167.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False
488,93.4,5435.6,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True
1734,70.4,1214.05,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
123,103.2,7362.9,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True
700,19.5,1050.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2161,19.75,58.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1369,49.2,1498.55,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2191,55.1,113.35,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1308,98.5,3004.15,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True
335,25.3,1748.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2161,75.1,75.1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
182,113.05,7869.05,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True
547,24.45,1513.6,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2252,20.15,20.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2038,94.0,773.65,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True
2099,85.15,503.6,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
2191,70.35,139.05,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
516,60.3,3563.8,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False
2222,95.1,180.25,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,False
700,90.05,4547.25,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True
1949,84.5,662.65,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1035,103.8,4327.5,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False
1339,90.1,2598.95,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False
1035,80.45,3375.9,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True
1857,45.9,693.45,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
1247,86.15,2745.7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True
1977,75.9,866.4,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
2069,69.7,316.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1977,55.05,608.15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
700,51.8,2541.25,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False
151,89.9,6457.15,False,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True
547,57.55,3046.4,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False
2283,20.6,20.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1369,85.15,2555.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
123,24.9,1859.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
1157,75.35,2636.05,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2252,45.3,45.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
547,70.15,3715.65,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True
1673,33.5,600.0,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1949,20.4,266.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2222,86.6,86.6,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
1949,79.35,661.25,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True
669,87.1,4735.2,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True
2222,60.15,60.15,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1247,89.2,3251.3,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
913,104.4,4904.2,False,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False
1308,93.8,3019.5,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True
1004,63.95,2737.05,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
182,64.95,4551.5,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True
2161,69.65,69.65,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
2222,19.5,19.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1704,64.7,1093.1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1096,64.1,2460.35,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False
2099,96.6,291.9,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
608,24.45,1431.65,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True
1308,99.95,3186.65,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True
1066,104.5,4036.85,False,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True
822,39.2,1838.15,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False
2222,20.1,20.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2191,75.0,209.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1612,20.4,478.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1796,84.6,1115.2,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
2222,70.75,154.85,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
396,102.0,6529.25,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True
1612,40.05,880.2,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,False
1673,79.85,1471.75,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True
2069,50.8,288.05,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2130,73.85,401.3,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
123,110.65,8065.65,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,True
516,19.5,1222.65,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1826,75.4,1189.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True
2283,54.3,54.3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
2130,45.35,141.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2099,78.5,571.05,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False
1949,25.25,274.7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2130,20.55,51.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2099,70.0,347.4,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
516,81.25,4639.45,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
123,20.1,1460.85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
791,75.15,3822.45,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True
577,19.5,1167.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1826,64.25,1024.0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False
2191,80.2,181.1,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
547,70.1,4048.95,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False
