customer_id,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes
2000-MPKCA,True,True,True,True,False,True,True
9762-YAQAA,True,False,True,False,False,False,False
5949-EBSQK,False,False,False,False,True,False,True
5473-KHBPS,True,False,True,True,False,True,False
0100-DUVFC,True,False,True,True,False,True,True
5397-TUPSH,True,False,False,False,False,False,False
8950-MTZNV,False,False,False,False,False,False,False
0326-VDYXE,True,False,False,True,False,True,True
6773-LQTVT,False,False,True,True,False,False,False
7274-RTAPZ,True,False,False,False,False,True,True
0436-TWFFZ,False,True,False,True,True,True,True
0311-UNPFF,True,False,False,False,False,True,True
2669-OIDSD,True,False,False,True,True,True,True
8400-WZICQ,False,True,True,False,False,False,False
3834-XUIFC,True,False,False,False,False,False,True
9576-SYUHJ,True,True,False,False,False,True,False
0410-IPFTY,True,False,True,False,False,False,True
2831-EBWRN,False,False,False,False,False,False,False
8414-MYSHR,True,False,False,False,False,True,True
9402-ORRAH,True,False,False,False,False,True,True
6483-OATDN,False,True,False,False,False,False,False
4840-ORQXB,True,False,True,True,False,True,True
7599-FKVXZ,True,False,False,True,True,True,True
3982-DQLUS,True,True,True,False,False,False,False
3756-VNWDH,True,True,False,False,False,True,True
7801-KICAO,True,False,False,False,False,False,False
7673-LPRNY,False,True,False,True,False,True,True
8229-TNIQA,False,False,False,False,False,False,False
7339-POGZN,False,False,False,False,False,False,False
2828-SLQPF,False,False,False,False,False,False,False
4465-VDKIQ,True,False,True,True,False,False,False
2921-XWDJH,True,True,False,False,False,False,True
6221-AVQYL,True,False,False,False,False,False,False
2558-BUOZZ,True,True,True,False,False,True,False
0003-MKNFE,False,False,False,False,False,False,True
0975-UYDTX,False,True,True,True,True,True,True
7743-EXURX,False,False,False,True,False,False,False
4682-BLBUC,False,False,True,True,True,True,False
0975-VOOVL,False,False,True,False,False,False,False
5968-VXZLG,False,False,False,False,False,False,False
5569-KGJHX,True,False,False,False,False,True,False
4988-IQIGL,True,False,False,False,False,False,False
5201-FRKKS,True,True,False,False,False,False,False
9799-CAYJJ,True,False,False,False,False,False,False
7730-IUTDZ,True,True,False,False,False,False,False
5443-SCMKX,True,False,True,True,False,False,True
8295-KMENE,False,True,False,True,True,True,False
6738-ISCBM,False,True,False,True,False,True,True
9821-BESNZ,True,False,True,False,True,True,True
1335-NTIUC,False,False,False,False,False,False,False
2916-BQZLN,True,True,False,True,False,False,False
2368-GAKKQ,True,True,True,True,True,True,True
8710-YGLWG,False,False,False,False,False,False,False
3199-XGZCY,True,False,False,False,False,False,False
6993-YCOBK,True,True,False,True,True,True,True
5206-HPJKM,False,True,True,False,False,False,False
7587-RZNME,False,False,False,False,False,False,False
0748-RDGGM,True,True,True,True,True,True,True
5019-GQVCR,True,False,False,False,False,True,False
2550-AEVRU,False,True,True,False,False,False,False
0378-CJKPV,True,True,True,True,True,True,True
4706-AXVKM,True,False,False,False,False,False,True
5889-JTMUL,True,False,True,True,False,True,False
9026-RNUJS,False,False,False,True,False,False,False
3746-EUBYR,True,False,False,False,False,False,False
2880-FPNAE,True,False,False,True,False,False,False
1703-MGIAB,False,False,False,True,True,True,False
9474-PHLYD,False,False,False,True,False,False,True
2165-VOEGB,True,True,True,False,True,True,True
3612-YUNGG,True,False,True,True,True,True,True
2254-DLXRI,True,False,True,False,False,False,False
5062-CJJKH,False,False,True,True,False,False,False
9028-LIHRP,True,True,True,True,True,True,False
2219-MVUSO,False,False,False,False,False,False,False
1053-MXTTK,True,True,True,True,True,True,True
1530-ZTDOZ,False,True,False,False,False,True,False
1301-LOPVR,False,True,True,True,True,False,True
0853-TWRVK,True,True,True,True,True,False,True
8914-RBTSB,True,False,True,True,False,True,False
6212-ATMLK,True,False,False,False,False,True,True
8200-LGKSR,False,True,False,True,True,True,True
1568-BEKZM,False,True,True,True,True,True,True
0670-ANMUU,True,True,False,False,True,False,True
6897-RWMUB,False,True,True,True,True,False,False
0963-ZBDRN,True,False,False,False,True,True,True
7594-RQHXR,True,False,False,False,False,False,True
6999-CHVCF,True,True,True,True,False,False,True
1077-HUUJM,True,False,False,False,False,False,False
6331-EWIEB,True,False,False,False,False,True,False
2045-BMBTJ,False,True,True,True,False,True,True
8417-GSODA,True,False,False,False,False,True,True
4452-QIIEB,False,False,False,False,False,False,False
5998-VVEJY,True,False,False,False,True,False,False
1624-NALOJ,True,False,True,False,False,False,True
6741-EGCBI,True,True,False,False,False,False,True
7820-ZYGNY,True,False,True,False,False,False,True
4317-VTEOA,False,False,True,False,False,False,False
9677-AVKED,False,False,True,True,True,True,True
1670-SVOWZ,True,False,True,False,True,False,True
2227-JRSJX,True,False,True,False,True,True,True
8980-WQFWL,False,False,False,True,False,False,True
1730-ZMAME,True,False,False,False,False,False,True
9501-UKKNL,False,False,False,False,True,True,True
7541-YLXCL,False,False,True,False,True,False,True
4795-WRNVT,False,True,True,False,False,True,False
6080-TCMYC,True,False,False,True,False,False,False
0260-ZDLGK,False,False,False,True,True,True,True
7860-UXCRM,False,True,True,True,True,True,False
6357-JJPQT,True,False,False,False,False,True,False
2292-XQWSV,False,False,True,True,True,True,True
9552-TGUZV,True,True,False,False,False,False,False
5913-INRQV,True,True,False,False,True,True,False
8722-NGNBH,False,True,False,True,True,False,False
6210-KBBPI,True,False,True,False,False,True,True
9643-YBLUR,False,False,True,True,False,False,True
8734-FNWVH,False,False,False,False,False,False,True
0133-BMFZO,True,True,True,False,True,False,False
6128-CZOMY,False,False,False,False,False,False,False
9540-JYROE,True,False,False,False,False,False,False
9026-LHEVG,False,False,True,False,False,False,True
2260-USTRB,True,False,False,False,False,False,False
3656-TKRVZ,False,True,True,False,False,False,False
7011-CVEUC,True,False,False,False,True,True,True
6185-TASNN,False,False,False,False,False,False,False
7925-PNRGI,False,True,True,True,True,True,False
8623-TMRBY,True,False,True,True,False,False,False
3038-PQIUY,False,True,True,True,False,False,False
1501-SGHBW,False,False,False,False,False,False,False
8148-BPLZQ,False,False,True,False,False,False,False
2623-DRYAM,True,False,False,True,False,True,True
9987-LUTYD,False,True,False,False,True,False,False
3208-YPIOE,True,False,False,False,False,False,False
4488-KQFDT,True,False,True,True,False,True,True
2612-RANWT,True,False,False,True,False,True,True
5693-PIPCS,True,False,True,False,True,True,True
0491-KAPQG,True,False,False,False,False,False,False
1925-LFCZZ,False,False,False,True,False,True,True
8039-EQPIM,False,True,False,True,True,True,True
6900-PXRMS,True,False,True,True,False,True,True
8707-RMEZH,True,True,True,False,False,False,True
3346-BRMIS,False,False,False,True,False,True,True
3209-ZPKFI,False,False,True,False,False,False,False
6479-VDGRK,False,True,True,True,True,True,True
9373-WSLOY,False,False,True,True,True,True,False
2933-FILNV,False,False,False,False,False,False,False
3569-JFODW,False,True,True,True,True,True,True
9819-FBNSV,True,False,False,False,False,False,False
9544-PYPSJ,True,False,True,True,False,False,True
0396-UKGAI,False,False,True,False,True,False,False
5186-EJEGL,False,True,False,True,True,True,False
2722-JMONI,False,True,False,False,False,False,False
2203-GHNWN,True,False,False,True,False,False,False
3878-AVSOQ,True,False,False,False,False,False,False
3258-SYSWS,True,True,True,True,True,True,True
7579-OOPEC,False,False,True,False,False,False,False
0512-FLFDW,True,False,False,True,False,True,True
1771-OADNZ,True,False,True,True,False,False,True
0487-CRLZF,False,False,False,True,True,True,True
2107-FBPTK,True,False,True,True,False,True,True
9738-QLWTP,True,False,False,True,True,False,False
1016-DJTSV,True,False,False,False,False,False,False
9419-IPPBE,True,False,False,True,False,False,True
0612-RTZZA,False,False,False,False,False,False,False
8106-GWQOK,False,True,True,False,True,True,True
8751-EDEKA,True,False,True,True,False,False,True
4039-PIMHX,False,False,True,False,False,False,False
3604-WLABM,False,False,False,True,True,False,False
0795-GMVQO,True,True,True,True,False,True,True
2259-OUUSZ,False,False,False,True,True,False,False
1142-IHLOO,True,False,False,False,False,True,True
6410-LEFEN,False,False,False,False,False,False,False
4633-MKHYU,True,False,False,False,False,True,True
6257-RJOHI,False,False,False,False,True,False,False
1545-JFUML,True,True,True,True,False,True,False
3194-ORPIK,True,False,False,False,False,True,False
7826-VVKWT,True,False,False,True,False,True,True
1353-GHZOS,False,True,False,False,False,True,False
2587-EKXTS,True,True,True,True,False,True,True
8816-VXNZD,True,False,False,False,False,False,False
9378-FXTIZ,False,False,False,False,False,True,True
1723-HKXJQ,True,False,True,False,False,True,True
7825-GKXMW,False,False,False,False,False,False,False
2364-UFROM,False,True,True,False,True,True,False
6656-JWRQX,False,False,False,False,True,False,False
6473-ULUHT,False,True,True,False,True,True,True
0836-SEYLU,False,False,False,False,True,True,False
4433-JCGCG,True,False,False,True,False,True,True
3716-BDVDB,True,False,False,False,False,False,False
7688-AWMDX,False,True,False,False,True,False,False
2842-BCQGE,True,False,False,False,False,False,False
7244-QWYHG,False,True,False,False,True,True,False
5899-MQZZL,True,False,False,False,False,False,False
6849-OYAMU,True,False,True,False,True,True,True
5312-UXESG,True,False,False,True,False,True,True
9488-HGMJH,True,False,False,False,False,False,False
6038-GCYEC,False,False,True,True,False,True,True
2150-WLKUW,False,False,True,False,False,True,False
7159-FVYPK,False,False,True,True,False,True,False
7032-LMBHI,False,True,False,False,False,True,False
1150-WFARN,True,True,False,True,True,True,True
6088-BXMRG,True,False,True,False,False,True,True
3144-AUDBS,False,False,False,False,True,False,False
4821-SJHJV,True,True,False,False,False,True,False
7346-MEDWM,True,False,True,True,False,False,False
1137-DGOWI,False,False,True,True,True,False,True
4818-QIUFN,True,True,False,False,False,False,False
4227-OJHAL,False,True,True,True,False,True,False
9220-CXRSC,False,True,False,False,True,False,False
4993-JCRGJ,True,False,False,True,True,False,False
2103-ZRXFN,False,False,False,False,False,False,False
4877-TSOFF,False,True,True,False,True,False,True
9209-NWPGU,False,True,False,False,True,True,False
6961-VCPMC,True,False,False,False,False,False,True
7306-YDSOI,False,True,True,True,False,False,False
5288-AHOUP,True,False,False,False,False,False,True
6688-UZPWD,True,False,True,False,False,True,True
0655-YDGFJ,False,False,False,True,False,False,False
8468-EHYJA,True,True,False,False,False,True,True
1097-FSPVW,False,True,False,True,False,False,False
8328-SKJNO,False,True,True,False,True,False,False
0968-GSIKN,True,False,False,False,False,False,False
1965-DDBWU,True,False,False,False,True,False,True
9057-SIHCH,True,False,False,False,False,True,True
6352-GIGGQ,False,True,True,True,True,True,True
6771-XWBDM,True,False,True,True,False,True,True
2897-DOVND,True,False,False,False,False,False,False
3082-YVEKW,False,True,False,True,True,True,False
0191-EQUUH,False,True,False,False,True,False,False
7134-HBPBS,True,False,True,True,True,True,True
3489-HHPFY,True,False,False,False,False,True,False
8601-QACRS,False,False,False,False,False,False,False
4950-BDEUX,False,False,False,True,False,True,True
0508-OOLTO,True,False,False,False,False,False,False
2984-TBYKU,True,True,True,True,True,False,True
9822-WMWVG,True,True,True,True,True,True,False
2391-SOORI,False,True,False,False,False,False,False
9040-KZVWO,True,False,True,False,False,False,False
2645-QTLMB,True,False,True,False,False,True,True
4806-HIPDW,True,False,False,False,False,False,False
1548-ARAGG,False,False,True,False,True,False,False
6339-RZCBJ,False,False,True,True,True,True,True
4424-TKOPW,True,False,False,False,False,True,True
4415-WNGVR,False,True,False,True,True,True,True
2522-AHJXR,True,True,False,True,True,True,True
0412-UCCNP,False,True,False,True,True,False,False
1816-FLZDK,False,False,False,False,True,False,False
8443-ZRDBZ,True,False,False,False,False,False,False
9136-ALYBR,False,False,False,False,False,False,False
4615-PIVVU,False,False,False,True,True,False,True
8885-QSQBX,False,True,False,False,False,False,False
7479-NITWS,True,False,False,True,False,True,False
8617-ENBDS,True,False,False,True,False,False,False
9385-NXKDA,False,True,True,True,False,True,True
0430-IHCDJ,False,False,False,False,False,False,False
2959-MJHIC,True,False,False,False,False,True,False
4201-JMNGR,False,True,False,True,False,False,False
9351-HXDMR,True,True,False,True,True,True,True
3537-HPKQT,True,False,True,False,False,False,False
5960-WPXQM,True,False,False,False,False,True,False
0684-AOSIH,True,True,False,False,False,True,True
8260-NGFNY,False,False,False,False,False,False,False
1309-XGFSN,False,False,True,True,False,True,True
1866-RZZQS,True,False,False,True,False,True,True
6968-URWQU,False,False,False,False,False,True,False
9631-XEYKE,False,False,False,False,False,False,False
8631-NBHFZ,False,True,True,True,True,True,False
1335-MXCSE,False,False,False,True,True,False,False
8800-JOOCF,True,False,False,False,False,True,False
1469-LBJQJ,True,False,True,True,False,True,True
4958-XCBDQ,True,False,False,True,False,True,True
8337-UPOAQ,True,False,False,True,False,False,True
0064-YIJGF,True,False,False,False,False,False,False
2386-OWURY,True,False,False,False,True,True,True
1725-IQNIY,True,True,True,True,True,True,True
3453-RTHJQ,True,False,False,False,False,False,False
6712-OAWRH,True,False,False,False,False,True,True
4280-DLSHD,False,False,True,True,False,False,False
1508-DFXCU,True,False,False,False,False,True,False
8614-VGMMV,False,False,False,False,False,False,False
7868-BGSZA,False,True,False,True,False,True,True
2800-QQUSO,True,False,False,False,True,True,True
2930-UOTMB,False,True,False,True,True,False,False
7973-DZRKH,True,True,False,True,True,False,False
5914-DVBWJ,True,False,True,False,True,False,False
2533-QVMSK,True,False,True,False,True,True,False
9773-PEQBZ,True,False,True,False,False,False,False
8644-XLFBW,True,False,False,False,False,False,False
0650-BWOZN,True,False,True,False,False,False,False
8625-AZYZY,True,False,True,True,False,True,True
2903-YYTBW,False,False,False,False,False,False,False
3620-MWJNE,False,True,False,False,True,False,False
6837-HAEVO,True,False,True,True,False,True,True
6701-YVNQG,False,True,True,True,True,True,True
9306-CPCBC,True,False,False,False,False,False,False
4304-XUMGI,False,True,True,True,False,False,True
8819-ZBYNA,True,True,True,False,True,True,True
6174-NRBTZ,False,True,False,False,False,False,False
9481-IEBZY,True,True,True,True,True,True,True
1833-VGRUM,True,False,False,False,False,False,False
6137-NICCO,True,False,True,True,False,True,False
9065-ZCPQX,False,True,True,True,True,False,True
6402-EJMWF,False,False,False,False,False,False,True
8374-XGEJJ,True,False,True,False,False,True,True
2656-TABEH,True,False,True,False,False,True,True
6946-LMSQS,True,True,False,False,False,False,True
4626-OZDTJ,False,False,True,False,True,True,True
9169-BSVIN,False,False,False,True,False,True,True
2325-ZUSFD,False,True,False,False,False,True,True
6872-HXFNF,False,False,False,True,True,False,False
3932-CMDTD,True,False,True,True,True,True,True
7714-YXSMB,True,False,False,True,False,True,True
4039-HEUNW,True,False,True,False,False,True,True
1194-HVAIF,True,False,False,False,False,True,True
0812-WUPTB,True,False,False,False,False,False,False
3594-UVONA,False,True,False,True,True,True,True
0004-TLHLJ,True,False,False,True,False,False,False
1767-TGTKO,False,False,False,False,False,False,False
8805-JNRAZ,False,False,True,False,False,False,False
5089-IFSDP,True,True,True,True,False,True,True
6418-HNFED,False,True,True,True,True,True,True
7128-GGCNO,True,False,False,False,False,False,False
0237-YFUTL,True,True,True,False,True,True,True
7691-KGKGP,False,False,True,False,True,True,False
6710-HSJRD,True,False,True,True,True,True,True
0840-DCNZE,False,True,True,True,True,True,True
1732-FEKLD,True,False,True,True,False,True,False
9862-KJTYK,False,False,False,False,False,False,False
0479-HMSWA,True,False,True,True,True,True,True
0365-BZUWY,True,False,True,True,False,True,True
4817-VYYWS,True,False,True,False,False,True,True
4922-CVPDX,False,False,True,True,False,True,True
1396-QWFBJ,True,False,True,False,False,False,False
1357-BIJKI,True,False,True,False,False,True,True
1099-BTKWT,False,True,False,True,False,True,True
5299-SJCZT,True,False,False,True,False,True,True
2018-PZKMU,True,False,False,True,True,True,True
7340-KEFQE,False,True,False,False,True,False,False
4570-QHXHL,False,False,False,False,False,False,False
2403-BCASL,True,False,True,True,True,True,True
7392-YYPYJ,True,False,True,False,False,True,True
2898-LSJGD,False,True,False,True,False,True,True
2223-GDSHL,True,True,True,True,True,True,True
7359-PTSXY,False,False,False,False,False,False,False
9470-RTWDV,False,False,False,True,True,True,True
2176-OSJUV,False,True,True,False,True,False,False
9348-YVOMK,False,False,False,False,False,False,False
8104-OSKWT,True,True,False,False,False,False,False
4521-YEEHE,True,False,False,False,True,True,False
4090-KPJIP,True,False,False,False,False,False,False
3786-WOVKF,True,True,True,False,False,True,True
4503-BDXBD,True,False,True,False,False,False,False
6086-ESGRL,True,False,False,False,False,False,True
3886-CERTZ,True,False,True,True,True,True,True
7995-ZHHNZ,False,True,False,False,False,False,False
5816-SCGFC,False,False,True,False,False,False,False
5989-AXPUC,True,True,True,True,True,True,True
8015-IHCGW,True,True,True,True,True,True,True
9278-VZKCD,True,True,True,True,False,True,True
2773-OVBPK,True,False,True,True,True,True,True
5999-LCXAO,False,True,False,False,False,False,False
5206-XZZQI,True,False,True,False,True,False,False
5759-RCVCB,False,False,False,False,False,True,False
6372-RFVNS,True,False,False,False,False,True,False
2139-FQHLM,True,False,False,True,True,True,False
8261-GWDBQ,True,True,True,True,True,True,True
8938-UMKPI,True,False,True,True,False,True,True
0991-BRRFB,False,True,False,False,False,False,False
3882-IYOIJ,True,True,True,True,True,True,True
3115-JPJDD,True,True,False,True,False,False,False
5600-KTXFM,True,False,False,False,False,False,False
3871-IKPYH,True,False,False,False,False,False,False
6319-IEJWJ,True,False,False,False,False,True,True
9025-AOMKI,True,False,False,False,False,True,True
6339-TBELP,True,False,False,True,True,False,False
7964-YESJC,False,True,True,True,False,False,False
6173-GOLSU,True,False,False,False,False,True,True
5275-SQEIZ,True,False,False,False,False,False,True
7716-YTYHG,True,False,False,False,False,False,True
9938-ZREHM,False,False,True,False,True,False,True
7950-XWOVN,False,False,True,True,False,False,False
4647-MUZON,True,False,False,True,False,True,True
9702-AIUJO,False,False,False,False,False,False,False
8849-PRIQJ,True,True,False,True,True,True,True
8851-RAGOV,False,True,True,False,True,False,True
1304-NECVQ,True,False,False,True,False,False,False
1729-VLAZJ,False,True,True,False,True,False,False
0701-TJSEF,False,True,False,True,True,False,True
6629-LADHQ,False,True,False,False,False,False,False
8945-GRKHX,True,False,False,False,False,False,True
1559-DTODC,False,False,False,False,False,False,False
6959-UWKHF,False,False,False,False,False,False,False
8720-RQSBJ,False,False,False,False,False,False,False
3815-SLMEF,False,True,False,False,True,False,False
5154-VEKBL,False,True,False,True,True,True,True
4324-AHJKS,False,True,False,True,False,False,False
4355-CVPVS,True,False,False,False,False,True,True
4495-LHSSK,False,True,False,False,False,False,False
5655-JSMZM,True,False,False,False,False,True,True
5915-ANOEI,False,True,True,True,True,True,False
9861-PDSZP,True,False,True,True,True,True,True
4505-EXZHB,True,False,False,True,False,False,False
7225-CBZPL,True,False,False,False,False,True,True
6704-UTUKK,False,False,False,False,False,True,True
4587-VVTOX,True,False,True,True,False,True,True
2019-HDCZY,True,False,False,True,False,True,True
4652-NNHNY,True,False,False,False,False,False,False
8788-DOXSU,False,False,False,True,False,False,True
7404-JLKQG,False,False,False,True,False,True,False
7421-ZLUPA,False,False,True,False,False,False,False
8972-HJWNV,True,False,False,False,False,False,True
2632-IVXVF,True,True,False,True,True,True,True
3692-JHONH,True,False,True,True,False,True,True
8915-NNTRC,True,True,True,False,True,True,True
2920-RNCEZ,True,False,False,False,False,False,False
2541-YGPKE,False,True,False,False,True,False,True
5382-TEMLV,False,True,False,False,False,False,False
3441-CGZJH,False,True,False,True,True,True,True
9592-ERDKV,False,True,False,True,False,True,True
2860-RANUS,True,False,False,False,False,False,True
5261-QSHQM,False,False,False,False,False,False,False
4778-IZARL,True,True,True,True,True,True,True
0432-CAJZV,True,False,False,False,False,True,True
8868-WOZGU,True,False,True,True,False,True,True
1200-TUZHR,True,False,False,False,False,False,True
1334-FJSVR,False,False,False,False,False,False,False
7130-CTCUS,False,True,True,False,False,False,False
6242-FEGFD,True,True,True,True,True,False,False
7625-XCQRH,True,False,False,False,False,False,False
6194-HBGQN,False,True,True,True,True,True,False
7634-WSWDB,False,True,False,False,False,False,True
6986-IXNDM,True,False,False,False,False,True,True
1731-TVIUK,True,False,True,False,True,False,True
2987-BJXIK,False,True,True,True,False,True,True
9769-TSBZE,False,True,True,False,True,False,False
0406-BPDVR,True,False,True,False,False,True,True
0618-XWMSS,True,True,False,False,False,False,False
6023-GSSXW,False,False,True,False,False,False,True
6752-APNJL,False,True,True,False,False,False,False
5276-KQWHG,True,False,False,False,False,False,False
0420-HLGXF,True,False,False,True,False,True,True
7446-KQISO,True,False,True,True,True,True,True
9823-EALYC,False,True,True,True,True,True,False
5803-NQJZO,False,True,True,True,True,False,False
0743-HRVFF,False,False,False,True,True,True,True
4006-HKYHO,False,True,True,True,True,True,True
6689-KXGBO,False,False,True,False,False,False,False
9667-TKTVZ,False,False,False,False,True,False,False
3657-COGMW,True,True,True,True,False,True,True
8570-KLJYJ,False,True,False,False,False,False,False
7754-IXRMC,False,False,False,False,False,False,False
9473-CBZOP,False,True,False,True,False,False,False
2969-WGHQO,False,True,True,True,False,True,False
6615-NGGZJ,True,False,True,False,False,True,True
4334-HOWRP,False,True,True,True,True,True,True
1329-VHWNP,False,False,False,False,False,False,False
2984-MIIZL,True,False,False,True,False,False,False
0266-GMEAO,True,True,True,True,True,True,True
5590-YRFJT,False,False,False,False,False,False,False
5574-NXZIU,True,True,True,True,True,True,True
0019-GFNTW,False,True,True,True,True,False,False
4256-ZWTZI,False,False,False,False,True,False,False
8309-PPCED,True,False,True,True,True,True,True
4098-NAUKP,True,False,True,True,False,False,False
5196-WPYOW,False,True,True,False,True,False,False
4608-LCIMN,False,False,False,False,False,False,False
1485-YDHMM,True,False,True,False,True,False,True
8161-QYMTT,True,False,False,False,False,True,True
9581-GVBXT,False,True,False,True,False,False,False
5862-BRIXZ,False,True,False,True,True,True,True
5404-GGUKR,False,False,True,False,False,False,False
3308-JSGML,False,True,False,True,True,True,True
2126-GSEGL,False,False,True,True,True,True,True
3677-TNKIO,True,False,False,False,False,False,False
0440-QEXBZ,False,False,False,False,False,False,False
2434-EEVDB,True,True,False,True,False,True,False
6762-QVYJO,False,True,False,True,True,True,True
6199-IWKGC,True,False,False,False,True,True,True
2675-DHUTR,True,False,True,False,False,True,True
8152-VETUR,True,False,True,False,False,True,True
9667-EQRXU,False,False,False,True,False,True,False
7446-YPODE,False,True,True,False,False,False,False
9522-BNTHX,False,False,True,True,False,True,True
4676-WLUHT,False,True,True,False,False,False,True
3329-WDIOK,False,False,True,False,False,True,True
2873-ZLIWT,True,False,False,True,True,False,False
3415-TAILE,False,False,False,False,False,True,True
0757-WCUUZ,False,False,False,True,False,False,True
1629-DQQVB,False,True,False,False,False,False,False
1915-IOFGU,True,False,False,False,False,False,False
3045-XETSH,True,False,True,True,False,False,True
0374-AACSZ,False,True,False,False,False,False,False
4872-VXRIL,False,True,True,False,True,False,False
9140-CZQZZ,False,True,True,False,True,True,True
9938-TKDGL,True,True,False,False,True,True,True
0531-ZZJWQ,True,False,False,False,False,False,False
6537-QLGEX,False,True,False,False,False,True,False
2688-BHGOG,True,False,False,False,False,False,True
7683-CBDKJ,False,True,True,False,False,True,False
0946-CLJTI,True,False,False,True,False,True,True
3160-TYXLT,False,True,True,False,False,False,True
1325-USMEC,True,True,True,True,False,True,False
0916-QOFDP,True,False,False,False,False,True,True
0628-CNQRM,False,True,False,True,True,True,False
5606-AMZBO,True,True,False,False,False,False,False
7665-TOALD,True,False,False,False,False,False,False
0112-QWPNC,False,True,False,True,True,True,True
0324-BRPCJ,True,False,True,False,False,True,True
2777-PHDEI,True,False,False,False,False,True,False
5640-CAXOA,False,False,False,False,True,False,True
2235-EZAIK,False,True,True,True,True,True,False
1196-AMORA,True,False,False,False,False,False,False
4282-YMKNA,True,False,False,False,False,False,False
1453-RZFON,False,True,False,False,False,False,False
8263-OKETD,False,False,True,False,True,False,True
2476-YGEFM,True,False,False,False,False,False,False
8687-BAFGU,True,False,False,False,True,False,False
0641-EVBOJ,True,True,False,False,True,False,False
0829-XXPLX,True,True,False,True,False,True,False
9974-JFBHQ,True,False,True,False,True,True,True
6624-JDRDS,False,True,False,False,False,False,False
9780-FKVVF,False,True,False,False,False,False,True
1919-RTPQD,False,False,False,False,False,False,False
5214-NLTIT,True,False,False,True,False,False,True
3345-PBBFH,False,False,True,False,False,False,False
5055-BRMNE,True,True,False,False,True,True,True
9189-JWSHV,True,False,False,False,False,True,True
2190-PHBHR,True,True,True,False,False,False,True
0746-JTRFU,False,False,False,False,False,False,False
5208-FVQKB,False,True,True,False,True,False,True
7184-LRUUR,False,False,True,True,False,True,False
6627-CFOSN,True,True,True,True,False,False,True
7247-XOZPB,False,True,False,True,True,True,False
6211-WWLTF,True,True,False,True,False,True,True
4826-TZEVA,True,False,True,False,False,False,False
9138-EFSMO,True,False,False,False,False,False,True
0576-WNXXC,True,False,True,True,False,False,True
4632-XJMEX,False,True,True,False,True,False,False
8910-LEDAG,True,False,False,False,False,False,False
3452-GWUIN,True,False,False,False,False,True,True
2716-GFZOR,True,True,True,True,False,False,False
4628-CTTLA,False,False,True,False,False,True,False
3192-LNKRK,True,False,False,True,False,True,False
4439-YRNVD,False,False,True,False,True,False,False
6834-NXDCA,False,False,False,False,False,False,False
2208-UGTGR,True,False,True,False,False,True,True
3005-TYFRD,True,False,True,True,False,True,True
8670-MEFCP,False,True,True,True,True,True,True
5597-GLBUC,True,False,False,True,False,True,False
7278-CKDNC,True,False,True,False,False,False,False
2748-MYRVK,True,False,True,False,False,True,True
8450-UYIBU,False,False,False,True,False,True,False
2969-VAPYH,False,True,True,False,True,False,False
4822-YCXMX,True,False,False,False,False,False,True
7181-OQCUT,True,True,False,True,False,True,True
8474-UMLNT,False,True,True,False,True,False,True
9821-POOTN,True,False,False,False,False,False,False
6559-ILWKJ,False,False,True,False,False,True,True
0187-QSXOE,True,False,False,False,False,True,True
7733-UDMTP,False,False,True,True,False,True,True
2649-HWLYB,False,True,False,True,True,False,True
4229-CZMLL,True,False,False,False,False,False,False
6904-JLBGY,True,True,True,True,True,True,True
1685-VAYJF,False,False,False,False,False,False,False
6917-YACBP,True,True,True,True,False,False,False
5049-MUBWG,False,True,False,False,True,True,True
4223-WOZCM,False,False,False,True,False,False,False
0769-MURVM,False,True,True,True,True,True,True
9253-VIFJQ,False,True,True,True,False,False,False
7030-FZTFM,True,False,True,True,True,True,True
9741-YLNTD,True,False,False,False,True,False,True
5120-ZBLAI,False,False,False,True,False,True,True
1194-BHJYC,False,True,False,True,True,True,True
3663-MITLP,True,False,True,True,False,True,True
0906-QVPMS,True,True,True,True,True,True,True
7858-GTZSP,True,False,False,False,False,False,True
3285-UCQVC,False,False,False,False,True,False,False
3470-BTGQO,False,False,False,False,False,False,False
1209-VFFOC,False,True,True,True,True,False,True
8224-DWCKX,True,False,False,False,False,False,False
5482-PLVPE,False,False,False,False,False,False,False
4553-DVPZG,True,False,False,True,False,True,True
4902-OHLSK,True,False,False,False,True,True,True
6917-IAYHD,False,False,True,False,True,False,False
0495-ZBNGW,True,False,False,True,False,False,False
7572-KPVKK,True,False,False,True,True,True,True
2357-COQEK,True,False,False,True,True,True,True
7103-ZGVNT,False,True,True,False,True,True,False
3737-GCSPV,True,True,False,False,True,True,False
2027-WKXMW,True,False,True,True,True,True,True
1768-HNVGJ,False,True,False,False,True,False,True
5934-RMPOV,True,False,False,False,False,False,True
4088-YLDSU,True,False,False,True,True,True,True
8316-BBQAY,False,True,False,True,True,True,True
4395-PZMSN,True,False,True,False,False,False,True
6427-FEFIG,False,True,False,True,False,True,True
0017-IUDMW,True,True,True,True,True,True,True
8706-HRADD,False,True,False,False,True,True,False
9955-QOPOY,False,False,True,True,True,True,True
4385-ZKVNW,False,False,True,False,True,False,False
5446-DKWYW,False,False,False,True,False,True,False
2034-CGRHZ,True,False,True,True,False,True,True
5797-APWZC,True,False,False,False,False,True,True
3683-QKIUE,False,False,False,False,True,False,False
4228-ZGYUW,True,False,True,False,False,False,True
