customer_id,begin_date,end_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
5056-FIMPT,1004,0,106.0,4532.3,True,False,True,True,False,False
4521-WFJAI,608,0,25.95,1444.05,False,True,True,False,False,False
6569-KTMDU,2283,0,19.1,19.1,False,False,False,False,False,True
8809-RIHDD,92,1,103.4,7372.65,False,True,True,False,True,False
8809-XKHMD,123,0,100.55,7325.1,False,True,True,False,False,False
0396-YCHWO,1219,0,95.4,3474.2,False,False,True,False,True,False
0867-LDTTC,2161,0,75.15,392.65,False,False,False,False,False,False
4822-NGOCH,1887,1,84.45,1058.6,False,False,True,False,True,False
9391-DXGGG,974,0,89.15,3990.75,True,False,False,True,False,False
9844-FELAJ,182,0,107.9,7475.85,True,False,True,False,True,False
2122-SZZZD,974,0,19.5,835.5,True,False,False,True,False,False
5307-DZCVC,1247,1,85.95,2628.6,False,False,True,True,False,False
3148-AOIQT,212,0,24.95,1718.35,False,True,True,True,False,False
8679-JOEVF,1796,1,59.4,1023.9,False,False,False,False,True,False
8395-ETZKQ,243,0,19.5,1193.55,True,False,False,False,False,False
6692-YQHXC,1826,0,69.95,1205.5,False,False,True,True,False,False
3889-VWBID,243,0,82.85,5776.45,False,True,False,False,False,False
5222-JCXZT,2191,0,19.0,78.9,False,False,False,False,False,True
9754-CLVZW,1522,0,38.85,1025.15,False,False,False,True,False,False
1432-FPAXX,1308,1,30.6,856.35,False,False,True,False,True,False
2739-CCZMB,2161,0,20.35,122.0,False,False,False,True,False,False
7080-TNUWP,182,0,95.0,6602.9,True,False,True,False,False,False
0496-AHOOK,1584,0,74.4,1712.9,True,False,False,False,False,False
8336-TAVKX,123,0,78.45,5682.25,False,True,False,False,False,False
2468-SJFLM,2283,0,74.3,74.3,False,False,True,False,False,True
3181-VTHOE,182,0,51.05,3635.15,True,False,True,False,False,False
7168-HDQHG,1219,0,19.2,702.9,False,False,False,False,False,False
4803-AXVYP,1066,1,99.55,3734.25,False,False,True,False,True,False
3884-HCSWG,1704,1,70.0,1144.5,False,False,True,False,True,False
4567-AKPIA,1066,0,109.1,4454.25,True,False,True,False,False,False
5077-DXTCG,2161,1,45.3,45.3,False,False,True,False,True,False
1142-WACZW,2130,1,29.85,75.6,False,False,False,False,False,False
7901-HXJVA,1887,0,76.45,1117.55,False,False,False,False,True,False
5649-ANRML,2222,1,95.1,180.25,False,False,True,True,False,False
4892-VLANZ,2191,1,19.8,19.8,False,False,False,False,False,True
5924-IFQTT,1918,0,72.8,930.05,False,False,True,False,True,False
7968-QUXNS,2130,0,18.95,110.15,False,False,False,False,False,True
2919-HBCJO,2130,1,76.65,333.6,False,False,True,False,False,False
4236-XPXAV,2069,1,99.15,465.05,False,False,True,False,False,True
8903-WMRNW,1857,0,101.75,1669.4,False,False,False,False,True,False
2452-SNHFZ,882,0,75.45,3545.1,False,False,False,True,False,False
3629-WEAAM,2069,0,64.1,504.05,False,False,False,False,False,True
6029-CSMJE,1796,0,25.65,440.2,False,False,True,False,False,True
7993-NQLJE,1857,0,75.1,1151.55,False,False,False,False,False,True
9909-DFRJA,1522,0,95.85,2475.35,True,False,True,False,False,False
9099-FTUHS,1612,0,54.4,1249.25,False,False,False,False,True,False
0581-BXBUB,2191,0,72.75,317.75,False,False,False,False,True,False
4962-CHQPW,1431,0,19.85,535.05,True,False,False,False,False,True
9467-ROOLM,1553,0,19.05,461.3,False,False,False,False,False,True
3030-YZADT,1977,1,44.95,431.0,False,False,False,False,False,True
7410-KTVFV,1673,1,49.55,878.35,False,False,True,False,False,True
5150-ITWWB,2222,0,94.85,335.75,False,False,True,False,True,False
2253-KPMNB,212,0,46.25,3121.4,False,True,False,False,False,False
1345-ZUKID,1887,0,19.35,324.8,True,False,False,False,False,True
6429-SHBCB,1734,0,69.6,1394.55,False,False,False,False,False,True
9281-OFDMF,1127,0,90.7,3413.25,False,False,False,False,True,False
2603-HVKCG,1369,0,101.4,3143.65,False,False,True,False,True,False
1834-WULEG,1584,0,20.25,439.75,True,False,False,False,False,True
9097-ZUBYC,1887,0,48.8,664.4,False,False,False,False,False,False
5148-ORICT,365,0,74.35,4759.55,False,True,True,False,False,True
4893-GYUJU,791,0,19.35,1033.0,True,False,True,False,False,True
4578-PHJYZ,730,0,68.75,3482.85,True,False,True,False,True,False
7272-QDCKA,1461,0,100.2,2688.45,True,False,False,False,True,False
8908-SLFCJ,1673,0,20.85,435.25,False,True,True,True,False,False
8393-DLHGA,1522,1,95.9,2448.75,False,False,True,False,True,False
9766-HGEDE,1796,0,19.35,307.0,True,False,False,False,False,True
6968-MHOMU,547,0,45.0,2689.35,True,False,True,True,False,False
7395-IGJOS,1704,1,81.5,1329.2,False,False,False,False,False,False
5044-XDPYX,761,0,25.5,1281.25,False,True,False,False,False,True
1814-WFGVS,123,0,48.9,3527.0,False,True,False,False,False,True
2834-SPCJV,669,1,84.1,4348.65,False,False,False,False,True,False
3721-WKIIL,1492,0,19.6,561.15,False,True,True,False,False,True
6734-CKRSM,2222,0,20.0,63.6,False,False,False,False,False,True
1265-ZFOSD,365,0,81.3,5129.3,False,True,True,False,False,True
6568-POCUI,943,0,95.2,4285.8,False,True,True,True,False,False
7890-VYYWG,2161,1,36.45,93.7,False,False,True,False,False,True
5197-LQXXH,151,0,83.3,5894.5,False,True,True,True,False,False
9907-SWKKF,2191,1,25.05,25.05,False,False,False,False,False,True
3457-PQBYH,547,0,20.3,1160.75,False,True,False,True,False,False
7682-AZNDK,1278,0,89.85,3091.75,False,False,True,False,True,False
0587-DMGBH,2038,1,49.85,365.55,False,False,True,False,True,False
5384-ZTTWP,1857,0,19.8,272.95,False,False,False,False,False,True
3745-HRPHI,304,0,54.65,3632.0,False,True,False,False,False,False
7636-OWBPG,1949,0,29.35,381.2,False,False,True,True,False,False
1231-YNDEK,547,0,19.15,1035.5,False,True,True,False,False,False
1407-DIGZV,2222,0,19.1,52.0,False,True,False,False,False,True
6397-JNZZG,943,1,55.55,2342.2,False,False,False,True,False,False
0570-BFQHT,2038,0,80.55,653.9,False,False,False,False,True,False
4393-OBCRR,2222,0,20.25,71.2,True,False,False,False,False,True
3523-QRQLL,1522,1,69.5,1498.2,True,False,True,False,False,False
8564-LDKFL,1096,0,106.0,4178.65,True,False,True,False,False,False
3696-DFHHB,243,0,25.5,1821.8,False,True,False,False,False,False
0895-DQHEW,608,1,104.3,5278.15,False,False,True,False,True,False
4717-GHADL,791,0,79.6,4024.2,False,True,True,False,False,True
5501-TVMGM,2283,0,55.25,55.25,False,False,True,False,True,False
5879-HMFFH,123,0,88.05,6520.8,False,True,False,False,False,False
6772-WFQRD,1096,0,20.4,854.9,True,False,True,False,False,False
3810-DVDQQ,123,0,117.6,8308.9,False,True,True,False,False,False
6972-SNKKW,2130,0,20.0,109.2,False,False,False,False,False,True
3694-GLTJM,2161,0,19.65,92.05,False,False,True,True,False,False
8550-XSXUQ,853,0,70.55,3420.5,True,False,True,True,False,False
8149-RSOUN,2191,1,93.85,93.85,False,False,True,False,True,False
9055-MOJJJ,365,0,65.8,4068.0,True,False,False,False,False,True
4359-INNWN,1796,0,20.05,337.9,True,False,False,True,False,False
0585-EGDDA,1096,0,80.0,3168.75,False,False,True,False,True,False
4032-RMHCI,1066,0,35.4,1412.4,True,False,False,True,False,False
0549-CYCQN,761,0,79.6,3974.7,True,False,True,False,False,False
3481-JHUZH,1066,0,80.25,3439.0,False,False,True,False,True,False
7250-EQKIY,2161,1,50.45,50.45,False,False,False,False,False,True
3594-IVHJZ,2252,0,20.45,42.45,False,False,True,False,False,True
6869-FGJJC,243,0,79.6,5461.45,True,False,False,True,False,False
3896-ZVNET,1584,0,24.7,571.75,False,True,False,False,False,True
8205-VSLRB,182,0,77.3,5498.2,False,True,False,True,False,False
5960-MVTUK,2222,0,29.75,96.85,False,False,True,False,True,False
6817-WTYHE,2252,0,44.9,111.05,False,False,False,False,False,False
3082-VQXNH,2222,0,29.8,94.4,False,False,False,True,False,False
4013-UBXWQ,2008,1,74.65,521.1,False,False,True,False,True,False
4931-TRZWN,1918,0,71.95,923.85,False,False,True,False,True,False
0750-EKNGL,2099,0,20.75,141.1,False,False,False,False,False,True
7669-LCRSD,1949,0,56.3,628.65,False,False,True,False,False,True
3567-PQTSO,700,0,105.25,5576.3,True,False,True,False,True,False
5519-NPHVG,1857,1,94.2,1046.1,False,False,True,False,True,False
8043-PNYSD,396,0,19.55,1245.6,False,True,False,False,False,True
9938-EKRGF,1857,0,84.45,1287.85,False,False,False,False,False,True
2703-AMTUL,1219,0,53.65,1939.35,True,False,False,False,False,True
0928-JMXNP,2191,0,29.9,118.25,False,False,True,False,True,False
8173-RXAYP,1584,0,19.7,452.55,False,True,False,False,False,True
4825-XJGDM,457,0,43.7,2696.55,True,False,False,True,False,False
5402-HTOTQ,1826,0,55.3,875.35,False,False,False,False,True,False
6734-JDTTV,335,0,19.85,1267.05,False,True,True,True,False,False
7850-THJMU,1522,0,19.65,494.9,False,True,False,True,False,False
3890-RTCMS,1826,0,49.45,799.0,False,False,True,False,False,True
8849-GYOKR,577,1,106.55,5763.3,True,False,False,False,False,False
3148-BLQJT,2222,1,20.1,20.1,False,False,False,False,False,True
3717-FDJFU,2161,0,20.45,106.9,False,True,False,False,False,True
3665-JATSN,1734,0,39.7,710.05,False,False,True,False,True,False
7966-YOTQW,2008,0,54.5,568.2,False,False,True,True,False,False
0461-CVKMU,1492,1,83.8,1900.25,False,False,False,False,True,False
8806-EAGWC,2161,1,55.15,159.15,False,False,False,False,False,True
8853-TZDGH,123,0,111.6,8012.75,False,True,True,False,False,False
7779-LGOVN,1887,1,86.65,856.65,False,False,True,False,True,False
4324-BZCKL,2008,0,55.55,551.3,False,False,True,False,False,True
6924-TDGMT,1977,0,20.55,184.95,True,False,True,False,False,True
9710-ZUSHQ,1127,1,106.75,4056.75,False,False,True,False,False,False
1536-YHDOE,1796,0,62.1,1096.65,True,False,True,False,False,True
8123-QBNAZ,1219,0,104.5,3684.95,False,False,True,True,False,False
3629-ZNKXA,1796,0,101.8,1752.45,False,False,True,False,True,False
4827-LTQRJ,304,0,110.6,7210.85,True,False,True,True,False,False
7711-YIJWC,457,0,84.9,5264.5,True,False,False,False,False,False
5482-VXSXJ,1643,0,93.2,2157.3,False,False,True,False,False,True
7365-BVCJH,2283,0,24.4,24.4,False,False,True,False,True,False
9620-ENEJV,2130,0,70.55,433.95,False,False,False,True,False,False
4183-WCSEP,1278,1,78.45,2435.15,False,False,True,False,True,False
2378-YIZKA,243,0,85.0,5607.75,False,True,True,True,False,False
5498-TXHLF,1188,1,87.45,2874.15,False,False,False,False,True,False
0689-DSXGL,730,0,85.8,4433.3,False,False,False,False,False,False
6818-DJXAA,2008,0,91.1,964.35,False,False,True,False,True,False
9722-UJOJR,1400,1,70.75,1974.8,False,False,True,False,True,False
0464-WJTKO,123,0,20.1,1460.85,False,True,False,False,False,False
8902-ZEOVF,882,0,20.05,951.55,True,False,False,False,False,True
6778-EICRF,1584,0,74.8,1821.2,True,False,False,False,False,True
2662-NNTDK,335,0,24.8,1600.95,True,False,False,True,False,False
4132-KALRO,2191,0,100.85,399.25,False,False,True,False,False,True
3902-FOIGH,1918,1,101.35,1218.55,False,False,True,False,True,False
6772-KSATR,2191,1,81.7,81.7,False,False,True,False,True,False
7112-OPOTK,1219,1,68.25,2171.15,False,False,False,False,True,False
2874-YXVVA,1278,0,105.1,3634.8,False,False,True,False,True,False
1245-HARPS,1887,0,20.4,292.4,False,True,False,False,False,True
4210-QFJMF,2099,1,79.15,317.25,False,False,True,False,True,False
4323-ELYYB,1918,0,20.0,218.55,True,False,False,False,False,True
4293-ETKAP,335,0,79.4,5071.9,False,True,True,False,False,False
6064-PUPMC,1612,0,57.2,1423.35,True,False,False,True,False,False
6504-VBLFL,638,0,58.6,3068.6,False,True,False,False,True,False
6322-PJJDJ,822,0,94.8,4690.65,False,True,True,False,True,False
0330-BGYZE,488,0,102.5,6157.6,True,False,False,False,False,False
1085-LDWAM,212,0,20.35,1442.65,True,False,True,True,False,False
7586-ZATGZ,1096,0,84.9,3369.05,False,False,True,False,True,False
7197-VOJMM,273,0,69.2,4671.65,False,True,True,True,False,False
3318-OSATS,1188,1,95.45,3474.05,False,False,True,False,True,False
5828-AVIPD,1612,1,100.95,1875.55,True,False,True,False,True,False
1843-TLSGD,1918,0,20.85,272.35,False,True,False,False,False,True
9626-VFRGG,1066,0,88.5,3645.05,False,False,True,False,False,False
7075-BNDVQ,2191,0,35.0,135.75,False,False,False,False,False,True
9143-CANJF,1584,0,55.15,1319.85,False,False,False,False,True,False
7284-BUYEC,2161,0,50.95,229.4,False,False,True,True,False,False
2041-JIJCI,2161,0,64.0,370.25,False,False,True,False,True,False
1086-LXKFY,2252,1,69.1,69.1,False,False,True,False,False,True
4900-MSOMT,123,0,80.2,5714.2,False,True,False,False,False,False
2229-VWQJH,1584,0,49.3,1233.25,False,False,True,True,False,False
9194-GFVOI,1035,0,84.35,3571.6,False,True,False,True,False,False
1336-EZFZY,2191,0,20.05,83.3,False,False,False,False,False,True
4282-MSACW,243,0,117.2,8035.95,True,False,True,True,False,False
1403-LKLIK,1308,0,20.1,579.4,True,False,False,False,False,True
2636-ALXXZ,2252,1,69.6,69.6,False,False,True,False,True,False
7774-OJSXI,1308,1,103.45,3066.45,True,False,True,False,True,False
7786-WBJYI,2161,1,77.95,305.55,False,False,False,False,False,False
0136-IFMYD,212,0,109.95,7634.25,False,True,True,False,True,False
5144-TVGLP,1157,0,94.75,3653.0,False,False,False,False,True,False
9643-AVVWI,2222,0,80.0,241.3,False,False,True,False,True,False
0253-ZTEOB,853,0,79.65,3870.3,False,True,False,False,True,False
2706-QZIHY,1857,0,25.2,387.9,False,True,False,False,False,True
6061-PQHMK,1553,0,19.9,527.5,True,False,False,True,False,False
9885-CSMWE,2161,1,78.45,78.45,False,False,False,False,True,False
6137-MFAJN,853,0,44.8,2104.55,False,False,True,False,True,False
9122-UMROB,2283,0,20.3,20.3,False,False,False,False,False,True
4232-JGKIY,2283,0,19.2,19.2,False,False,False,False,True,False
2402-TAIRZ,1188,0,80.05,3019.1,True,False,False,False,True,False
9659-ZTWSM,304,0,107.35,7051.95,True,False,True,False,False,False
9139-TWBAS,1522,0,47.85,1190.5,True,False,False,False,False,False
6685-GBWJZ,396,0,70.8,4448.8,True,False,False,True,False,False
5016-ETTFF,1918,1,29.5,255.25,False,False,False,False,False,True
3866-MDTUB,2191,1,70.75,146.9,False,False,True,False,True,False
2195-VVRJF,1765,0,59.1,1011.05,False,False,True,True,False,False
3913-RDSJZ,365,0,25.55,1714.95,False,True,False,False,False,True
8058-JMEQO,1918,1,84.45,762.5,False,False,True,False,True,False
4203-QGNZA,1461,0,20.25,535.35,False,False,False,False,False,True
5043-TRZWM,2283,0,75.55,75.55,False,False,False,False,True,False
0697-ZMSWS,2099,1,85.65,338.9,False,False,True,False,True,False
7657-DYEPJ,1127,1,70.15,2497.35,True,False,True,True,False,False
9494-BDNNC,304,0,95.3,6273.4,True,False,False,False,True,False
1640-PLFMP,2283,0,70.25,70.25,False,False,True,False,True,False
5366-OBVMR,1765,0,50.3,908.75,False,False,True,False,False,True
8276-MQBYC,669,1,97.8,4913.3,False,False,True,False,True,False
7644-OMVMY,2314,0,19.85,,False,True,False,False,False,True
7593-XFKDI,2222,1,46.3,46.3,False,False,False,False,False,True
4573-JKNAE,1949,0,19.35,212.3,False,True,False,False,False,False
0337-CNPZE,974,1,106.3,4443.45,False,False,True,False,True,False
9817-APLHW,1949,0,25.0,316.2,False,False,False,False,True,False
8380-MQINP,638,0,20.3,1079.05,False,True,False,False,False,True
0840-DFEZH,2099,0,75.35,564.65,False,False,True,False,True,False
1513-XNPPH,1887,1,89.4,1095.65,False,False,True,False,True,False
8690-ZVLCL,243,0,88.0,6161.9,False,True,False,True,False,False
6015-VVHHE,2069,1,83.15,446.05,False,False,True,True,False,False
1125-SNVCK,822,0,43.8,2106.05,False,False,False,False,False,True
0384-LPITE,1096,0,62.05,2511.55,True,False,False,True,False,False
4616-EWBNJ,1826,0,20.1,318.6,True,False,False,False,False,False
6347-DCUIK,1949,1,74.15,811.8,False,False,True,False,False,True
1335-HQMKX,123,0,101.35,7323.15,True,False,True,False,True,False
2545-EBUPK,2252,0,84.05,186.05,False,False,True,False,True,False
6923-AQONU,1612,0,20.9,454.0,False,True,False,False,False,True
2172-EJXVF,151,0,105.9,7521.95,True,False,True,False,True,False
0897-FEGMU,1857,1,99.5,1056.95,False,False,True,False,True,False
7663-RGWBC,2191,1,44.15,44.15,False,False,True,False,False,True
1120-BMWUB,1796,1,53.9,834.15,False,False,True,False,False,True
9124-LHCJQ,2191,1,85.45,85.45,False,False,True,False,False,True
4536-PLEQY,1949,0,85.05,999.8,False,False,True,True,False,False
7029-IJEJK,669,0,44.1,2369.7,True,False,False,False,False,False
8871-JLMHM,243,0,90.2,6297.65,False,True,False,True,False,False
2235-ZGKPT,2069,1,50.85,239.55,False,False,False,False,False,True
3891-PUQOD,2252,1,59.2,59.2,False,False,False,False,True,False
5447-VYTKW,1492,0,53.45,1461.45,False,False,False,False,False,True
3623-FQBOX,1673,0,19.95,416.4,False,False,True,False,False,True
0689-NKYLF,1857,1,83.2,1060.6,False,False,True,False,True,False
8659-HDIYE,365,0,74.65,4869.35,False,False,False,True,False,False
3658-KIBGF,2252,1,54.9,54.9,False,False,True,False,True,False
3474-BAFSJ,577,0,57.5,3265.95,False,True,True,False,False,False
5519-YLDGW,1643,1,103.9,2254.2,False,False,True,False,True,False
3865-ZFZIB,1734,0,19.65,358.15,False,True,False,False,False,True
1855-AGAWH,1369,0,93.8,2939.8,True,False,True,False,True,False
7109-CQYUZ,730,0,89.25,4652.4,False,True,True,False,False,True
1370-GGAWX,913,0,94.15,4408.45,True,False,True,False,True,False
4680-KUTAJ,1977,0,55.6,580.8,False,False,True,False,True,False
5307-UVGNB,700,0,48.7,2495.2,False,False,True,False,False,False
4946-EDSEW,1918,1,19.25,180.3,False,False,True,False,False,True
2883-ILGWO,577,0,104.9,5913.95,False,False,True,False,False,False
2516-VQRRV,2161,1,75.45,158.4,False,False,True,False,False,True
7580-UGXNC,2161,1,54.85,104.2,False,False,False,False,False,True
3642-BYHDO,151,0,19.9,1389.35,False,True,False,False,False,False
9629-NHXFW,2283,0,19.4,19.4,False,False,True,False,False,True
2696-RZVZW,243,0,25.05,1629.2,False,True,False,True,False,False
5766-FTRTS,123,0,84.45,6033.1,False,True,False,False,False,True
0396-HUJBP,2252,0,19.3,44.4,False,False,False,False,False,True
5178-LMXOP,2191,1,95.1,95.1,False,False,True,False,True,False
8879-ZKJOF,1066,0,79.85,3320.75,True,False,True,False,False,False
6285-FTQBF,123,0,25.55,1867.7,False,True,False,True,False,False
8185-UPYBR,2038,1,75.5,438.0,False,False,True,False,True,False
4585-HETAI,2161,1,73.75,325.45,False,False,True,False,True,False
7526-BEZQB,1887,1,96.05,1148.1,False,False,True,False,True,False
1474-JUWSM,547,0,68.4,3972.25,True,False,True,False,True,False
3530-CRZSB,2099,0,20.65,155.9,False,False,False,False,False,True
8498-XXGWA,335,0,55.15,3673.15,False,False,True,False,False,True
9617-INGJY,2283,0,70.6,70.6,False,False,True,False,False,True
0621-TSSMU,608,0,19.95,1126.75,True,False,False,True,False,False
7234-KMNRQ,2191,0,19.0,73.45,False,False,False,False,False,True
7636-PEPNS,547,0,44.1,2413.05,True,False,True,False,False,True
4683-WYDOU,426,0,107.6,6912.7,False,True,True,False,False,False
9052-DHNKM,1522,0,61.55,1581.95,True,False,False,False,True,False
6794-HKIAJ,426,0,90.7,5586.45,False,False,False,False,False,False
5578-NKCXI,547,0,99.25,5846.65,True,False,False,True,False,False
1642-HMARX,243,0,91.7,6424.7,False,True,True,False,True,False
3096-WPXBT,457,0,100.7,6018.65,True,False,True,True,False,False
8434-PNQZX,1035,0,78.45,3373.4,False,True,True,True,False,False
5950-AAAGJ,1765,0,84.3,1537.9,False,False,False,False,False,False
4299-OPXEJ,608,0,19.55,1080.55,False,True,True,False,False,False
4951-UKAAQ,2099,1,88.95,355.2,False,False,True,False,True,False
9618-LFJRU,2191,0,20.45,82.85,False,False,False,True,False,False
6693-DJWTY,1247,0,55.6,2016.45,True,False,False,True,False,False
0744-GKNGE,365,0,86.8,5327.25,False,False,True,False,False,False
6447-EGDIV,1369,0,20.95,683.25,True,False,False,False,False,True
1167-OYZJF,273,0,20.05,1263.05,False,True,True,False,False,False
2108-YKQTY,2069,1,50.7,151.3,False,False,False,True,False,False
4806-DXQCE,182,0,113.65,7714.65,False,True,True,False,True,False
4918-QLLIW,2161,1,53.4,188.7,False,False,False,True,False,False
7056-IMHCC,577,1,101.9,5549.4,False,False,True,False,True,False
4854-SSLTN,2252,0,59.5,130.5,False,True,False,False,False,True
5294-DMSFH,1431,0,87.8,2621.75,False,False,True,True,False,False
4837-PZTIC,882,0,41.9,1875.25,False,True,False,False,False,True
1625-JAIIY,182,1,83.0,5685.8,True,False,True,False,True,False
0603-OLQDC,1949,0,69.85,837.5,False,False,True,False,False,True
3272-VUHPV,2069,0,56.3,401.5,False,False,False,False,False,False
4176-FXYBO,669,0,109.55,6118.95,False,False,False,False,True,False
1063-DHQJF,212,0,92.15,6480.9,False,True,True,False,False,True
8663-UPDGF,1522,0,69.5,1800.05,False,False,True,False,False,False
6719-FGEDO,123,0,97.0,7104.2,False,True,True,False,False,False
1837-YQUCE,182,0,58.35,4214.25,False,True,True,False,False,False
2947-DOMLJ,2191,1,50.6,50.6,False,False,False,False,False,True
4112-LUEIZ,1977,1,89.5,863.1,False,False,True,False,True,False
0369-ZGOVK,1461,0,70.4,1992.2,True,False,True,False,False,False
4510-HIMLV,2161,1,69.8,69.8,False,False,True,False,True,False
9919-KNPOO,1673,0,94.3,1948.35,False,False,True,False,True,False
8749-JMNKX,669,1,93.8,4750.95,False,False,True,False,False,False
7872-BAAZR,700,0,19.55,1007.9,True,False,False,False,False,False
9391-LMANN,700,0,95.95,5036.9,True,False,False,False,True,False
2430-USGXP,1553,1,101.05,2391.8,False,False,True,False,True,False
8174-TBVCF,182,0,94.8,6859.05,False,True,True,True,False,False
1698-XFZCI,457,0,107.75,6521.9,True,False,True,False,True,False
1877-HKBQX,1977,0,54.6,617.85,True,False,True,False,False,True
4450-DLLMH,2252,0,71.3,157.75,False,False,True,True,False,False
0428-AXXLJ,1553,0,19.5,516.3,True,False,True,False,False,False
2746-DIJLO,1066,0,56.3,2364.0,True,False,True,True,False,False
5955-ERIHD,1643,1,94.7,1687.95,False,False,True,False,True,False
0917-EZOLA,0,1,104.15,7689.95,False,True,True,False,False,False
3508-VLHCZ,151,0,90.55,6239.05,False,True,True,True,False,False
4086-ATNFV,1278,0,60.8,2042.05,True,False,True,False,False,True
0468-YRPXN,1431,0,98.8,2807.1,False,False,True,True,False,False
5996-NRVXR,1096,0,98.15,4116.8,True,False,True,True,False,False
3739-YBWAB,1219,0,35.35,1317.95,True,False,False,False,False,True
7047-FWEYA,913,0,103.15,4594.65,True,False,True,False,True,False
2000-MPKCA,547,0,107.75,6332.75,True,False,True,False,True,False
9762-YAQAA,1127,0,81.4,3213.75,True,False,False,True,False,False
5949-EBSQK,2161,1,61.45,229.55,False,False,False,True,False,False
5473-KHBPS,730,0,95.7,4976.15,True,False,True,True,False,False
0100-DUVFC,182,0,104.8,7308.95,True,False,True,False,True,False
5397-TUPSH,335,0,70.95,4555.2,True,False,True,False,False,False
8950-MTZNV,2283,0,44.95,44.95,False,False,True,False,False,True
0326-VDYXE,182,0,97.65,6982.5,True,False,True,False,True,False
6773-LQTVT,1431,0,35.65,1025.15,False,False,True,False,False,True
7274-RTAPZ,2161,1,90.55,90.55,False,False,True,False,True,False
0436-TWFFZ,273,0,85.25,5714.2,False,True,True,False,False,True
8566-YPRGL,2283,0,19.5,19.5,False,False,True,False,False,True
0311-UNPFF,1492,1,88.8,2274.35,False,False,True,False,False,False
6609-MXJHJ,1400,0,25.1,789.55,False,True,True,False,False,True
2669-OIDSD,853,0,100.05,4834.0,False,False,True,True,False,False
8400-WZICQ,638,0,55.7,3131.8,False,False,False,False,True,False
3834-XUIFC,2008,1,85.2,602.55,False,False,True,False,False,True
9576-SYUHJ,1188,0,91.15,3369.25,False,False,True,False,True,False
0410-IPFTY,1369,0,83.85,2674.15,False,False,True,False,False,False
2831-EBWRN,2191,0,45.9,199.75,False,False,True,False,True,False
9430-NKQLY,123,0,25.1,1790.8,False,True,True,True,False,False
8414-MYSHR,2038,1,91.4,449.75,False,False,True,False,True,False
0247-SLUJI,2283,0,19.7,19.7,False,False,False,False,False,True
9402-ORRAH,1857,0,91.5,1400.3,False,False,True,False,True,False
6483-OATDN,2069,0,51.3,411.6,False,False,True,True,False,False
1293-HHSHJ,1247,0,21.1,741.0,True,False,False,False,False,True
4840-ORQXB,608,0,104.75,5841.35,False,False,False,False,True,False
7599-FKVXZ,943,1,106.15,4512.7,False,False,True,False,False,False
3982-DQLUS,335,0,85.75,5688.45,False,False,True,False,True,False
8610-ZIKJJ,2252,0,20.3,31.9,True,False,False,False,False,True
3756-VNWDH,335,0,100.75,6674.65,True,False,True,False,True,False
7801-KICAO,1765,0,74.15,1345.75,False,False,True,False,True,False
7673-LPRNY,1612,0,78.55,1843.05,True,False,True,False,True,False
8229-TNIQA,2099,1,45.3,196.95,False,False,True,False,False,True
6060-QBMGV,182,0,19.85,1433.8,False,True,False,True,False,False
7339-POGZN,2191,0,50.7,214.55,False,False,False,False,True,False
2828-SLQPF,1734,0,45.0,865.85,False,False,True,False,False,False
4465-VDKIQ,1765,0,77.8,1358.6,False,False,False,False,True,False
2921-XWDJH,1157,0,83.45,3147.15,False,False,True,False,True,False
6221-AVQYL,2222,1,73.25,131.05,False,False,True,True,False,False
2558-BUOZZ,882,0,94.8,4535.85,True,False,False,False,False,False
9257-AZMTZ,730,0,20.1,1078.75,False,True,False,False,False,False
0003-MKNFE,2038,0,59.9,542.4,False,False,False,False,False,True
0975-UYDTX,1522,0,90.1,2312.55,True,False,True,True,False,False
7743-EXURX,1977,1,51.05,415.05,False,False,True,False,True,False
4682-BLBUC,974,0,70.95,3250.45,True,False,True,False,True,False
0975-VOOVL,2222,0,29.2,98.5,False,False,False,False,False,True
5968-VXZLG,2252,0,46.6,87.9,False,False,True,False,False,False
5569-KGJHX,1918,1,85.35,754.65,False,False,True,False,False,False
4988-IQIGL,2252,1,75.35,75.35,False,False,True,False,True,False
5201-FRKKS,1553,0,74.3,1952.25,False,False,False,False,False,False
9799-CAYJJ,2252,0,69.3,153.8,False,False,True,False,True,False
7730-IUTDZ,882,1,75.2,3198.6,False,False,True,False,True,False
0426-TIRNE,2222,1,20.9,20.9,False,False,False,False,False,True
5443-SCMKX,547,0,94.3,5610.15,True,False,True,False,True,False
8295-KMENE,516,0,76.45,4519.5,False,True,True,False,False,True
6738-ISCBM,974,0,54.0,2440.25,True,False,True,False,True,False
9821-BESNZ,304,0,104.25,6860.6,True,False,True,False,True,False
3678-MNGZX,243,0,19.95,1377.7,False,True,False,False,False,False
1335-NTIUC,2038,0,24.95,190.25,False,False,True,False,True,False
2916-BQZLN,1734,0,84.75,1651.95,False,False,True,False,True,False
4558-CGYCZ,2191,0,19.75,78.3,False,False,False,False,False,True
2368-GAKKQ,182,0,113.65,7939.25,False,True,True,False,False,False
8710-YGLWG,2283,0,44.9,44.9,False,False,True,False,False,True
3199-XGZCY,2069,0,75.25,576.7,False,False,True,False,True,False
3785-KTYSH,700,0,24.6,1279.0,False,True,False,False,False,True
6814-ZPWFQ,761,0,25.0,1260.7,True,False,False,False,False,False
