customer_id,multiple_lines_Yes
6100-QQHEB,True
6366-XIVKZ,False
3470-OBUET,True
9375-MHRRS,False
2634-HCZGT,True
7503-QQRVF,False
4860-YZGZM,False
6599-GZWCM,False
2691-NZETQ,True
4404-HIBDJ,False
7037-MTYVW,True
4760-THGOT,True
7295-JOMMD,False
4016-BJKTZ,True
6584-VQMYT,False
9838-BFCQT,True
2790-XUYMV,True
0581-MDMPW,True
5013-SBUIH,True
1023-BQXZE,False
9163-GHAYE,False
3904-UKFRE,True
5353-WILCI,False
0709-TVGUR,True
0058-EVZWM,True
6023-YEBUP,True
7209-JCUDS,False
7009-PCARS,False
0519-DRGTI,False
1017-FBQMM,True
3001-CBHLQ,True
1985-MBRYP,False
9372-TXXPS,False
3259-QMXUN,True
1015-JPFYW,False
6645-MXQJT,False
8433-WPJTV,True
5804-JMYIO,False
3763-GCZHZ,True
6484-LATFU,True
0772-GYEQQ,False
0536-ACXIP,True
0936-NQLJU,False
4831-EOBFE,False
1575-KRZZE,False
3251-YMVWZ,True
4102-OQUPX,True
9170-GYZJC,True
4884-LEVMQ,False
8857-CUPFQ,False
7610-TVOPG,True
3638-DIMPH,False
1845-ZLLIG,False
8559-WNQZS,False
3999-QGRJH,False
1699-UOTXU,False
2454-RPBRZ,True
0635-WKOLD,True
5993-JSUWV,False
4518-FZBSX,False
5387-ASZNZ,True
6988-CJEYV,True
2002-MZHWP,False
3097-FQTVJ,False
5465-BUBFA,False
7299-GNVPL,False
9371-BITHB,False
2265-CYWIV,True
9093-FPDLG,False
0541-FITGH,False
6985-HAYWX,True
7508-KBIMB,False
6838-HVLXG,False
2277-DJJDL,True
1897-OKVMW,True
5485-ITNPC,False
0233-FTHAV,True
4644-PIZRT,True
8922-NPKBJ,False
2740-TVLFN,True
7771-CFQRQ,False
9512-PHSMG,False
6963-EZQEE,True
2452-KDRRH,True
2004-OCQXK,False
5027-QPKTE,False
4146-SVFUD,False
1564-HJUVY,False
3617-XLSGQ,True
7517-LDMPS,False
7244-KXYZN,False
5226-NOZFC,False
2672-HUYVI,False
1400-WIVLL,True
7508-MYBOG,True
8148-NLEGT,True
0148-DCDOS,True
8347-GDTMP,False
9992-RRAMN,True
6746-WAUWT,False
0310-MVLET,True
0428-IKYCP,False
4550-VBOFE,True
2187-PKZAY,False
4003-OCTMP,False
6652-YFFJO,False
7225-IILWY,True
5248-RPYWW,True
7923-IYJWY,True
3170-GWYKC,False
5696-QURRL,False
7409-KIUTL,False
1732-VHUBQ,False
0495-RVCBF,False
2668-TZSPS,False
7854-EDSSA,True
8869-TORSS,False
7446-SFAOA,False
9522-ZSINC,False
8234-GSZYK,True
0679-IDSTG,False
7765-LWVVH,True
1658-TJVOA,False
2115-BFTIW,False
4692-NNQRU,False
7742-MYPGI,False
0611-DFXKO,False
7780-OTDSO,True
9619-GSATL,False
5622-UEJFI,True
9747-DDZOS,False
0674-DGMAQ,True
0484-FFVBJ,False
2181-TIDSV,False
9453-PATOS,False
0564-JJHGS,True
3348-CFRNX,False
4402-FTBXC,False
1428-GTBJJ,False
2931-XIQBR,False
0106-UGRDO,True
5542-TBBWB,False
1930-QPBVZ,False
5322-ZSMZY,True
8059-UDZFY,True
7740-BTPUX,True
5220-AGAAX,True
0208-BPQEJ,False
9435-JMLSX,False
3352-ALMCK,True
5312-IRCFR,True
5294-IMHHT,True
8802-UNOJF,False
6176-YJWAS,True
5310-NOOVA,False
4526-EXKKN,True
3987-KQDDU,False
3404-JNXAX,True
5131-PONJI,False
2845-AFFTX,True
3489-VSFRD,False
3345-JHUEO,False
5815-HGGHV,False
5260-UMPWX,False
2249-YPRNG,True
7410-YTJIK,True
4626-GYCZP,True
5649-RXQTV,False
2674-MIAHT,True
2576-HXMPA,False
7587-AOVVU,True
5590-BYNII,True
6898-MDLZW,False
4707-YNOQA,True
9357-UJRUN,True
1591-NFNLQ,True
7663-CUXZB,True
0258-NOKBL,False
1163-VIPRI,True
2815-CPTUL,False
9348-ROUAI,True
0596-BQCEQ,False
1481-ZUWZA,True
3043-TYBNO,False
4830-FAXFM,True
5906-BFOZT,False
2960-NKRSO,False
8996-ZROXE,False
5598-IKHQQ,True
0397-ZXWQF,False
5266-PFRQK,False
4674-HGNUA,True
6765-MBQNU,True
9786-IJYDL,True
1303-SRDOK,False
3769-MHZNV,False
6295-OSINB,True
3308-MHOOC,False
2207-QPJED,False
2239-CFOUJ,False
6620-JDYNW,True
1891-FZYSA,True
4770-UEZOX,False
1038-RQOST,False
7613-LLQFO,True
4568-TTZRT,False
9513-DXHDA,False
2640-PMGFL,True
3801-HMYNL,False
0516-QREYC,False
9685-WKZGT,True
6022-UGGSO,False
8084-OIVBS,False
8896-BQTTI,True
3865-QBWSJ,True
3352-RICWQ,False
2160-GPFXD,True
2065-MMKGR,True
5857-TYBCJ,True
1498-NHTLT,False
4484-CGXFK,False
1402-PTHGN,False
4176-RELJR,True
6214-EDAKZ,False
6377-KSLXC,False
1796-JANOW,False
0238-WHBIQ,True
8735-NBLWT,False
6651-RLGGM,True
6127-ISGTU,True
1614-JBEBI,False
1208-DNHLN,True
1761-AEZZR,False
3923-CSIHK,False
5696-EXCYS,False
5795-KTGUD,True
7120-RFMVS,True
7924-GJZFI,False
8512-WIWYV,False
5897-ZYEKH,True
7317-GGVPB,True
1406-PUQVY,False
5692-FPTAH,False
9114-AAFQH,False
8715-KKTFG,True
1550-LOAHA,False
1728-BQDMA,False
0268-QKIWO,False
0876-WDUUZ,False
5117-ZSMHQ,True
5151-HQRDG,True
0960-HUWBM,True
6465-GSRCL,True
0617-FHSGK,True
0263-FJTQO,True
7319-ZNRTR,False
2858-MOFSQ,True
7503-EPSZW,True
8118-LSUEL,True
1666-JXLKU,True
7855-DIWPO,False
5133-POWUA,False
5652-MSDEY,True
7005-CCBKV,False
1810-BOHSY,True
1784-BXEFA,False
9224-VTYID,True
9500-IWPXQ,True
4504-YOULA,True
5569-IDSEY,True
4250-FDVOU,False
7284-ZZLOH,False
5277-ZLOOR,True
2141-RRYGO,False
6376-GAHQE,False
3401-URHDA,True
1599-EAHXY,True
8631-XVRZL,False
5052-PNLOS,True
3853-LYGAM,True
6979-ZNSFF,True
5751-USDBL,False
5680-LQOGP,False
2386-LAHRK,False
8189-DUKMV,False
9931-DCEZH,False
1898-JSNDC,False
0315-LVCRK,False
2410-CIYFZ,False
4248-HCETZ,False
5505-OVWQW,False
7271-AJDTL,True
1867-TJHTS,True
0516-WJVXC,False
9174-FKWZE,False
6860-YRJZP,True
4429-WYGFR,False
2817-LVCPP,False
5038-ETMLM,True
5056-FIMPT,False
4521-WFJAI,True
6569-KTMDU,False
8809-RIHDD,True
8809-XKHMD,True
0396-YCHWO,True
0867-LDTTC,False
4822-NGOCH,True
9391-DXGGG,False
9844-FELAJ,True
2122-SZZZD,False
5307-DZCVC,True
3148-AOIQT,True
8679-JOEVF,False
8395-ETZKQ,False
6692-YQHXC,False
3889-VWBID,False
5222-JCXZT,False
2739-CCZMB,False
7080-TNUWP,True
0496-AHOOK,False
8336-TAVKX,True
2468-SJFLM,False
7168-HDQHG,False
4803-AXVYP,True
3884-HCSWG,False
4567-AKPIA,True
5077-DXTCG,False
7901-HXJVA,False
5649-ANRML,False
4892-VLANZ,False
5924-IFQTT,True
7968-QUXNS,False
2919-HBCJO,False
4236-XPXAV,False
8903-WMRNW,False
2452-SNHFZ,False
3629-WEAAM,False
7993-NQLJE,False
9909-DFRJA,False
9099-FTUHS,True
0581-BXBUB,False
4962-CHQPW,False
9467-ROOLM,False
3030-YZADT,False
7410-KTVFV,False
5150-ITWWB,True
1345-ZUKID,False
6429-SHBCB,True
9281-OFDMF,True
2603-HVKCG,False
1834-WULEG,False
9097-ZUBYC,False
5148-ORICT,False
4893-GYUJU,False
4578-PHJYZ,False
7272-QDCKA,True
8908-SLFCJ,False
8393-DLHGA,False
9766-HGEDE,False
7395-IGJOS,False
5044-XDPYX,True
2834-SPCJV,False
3721-WKIIL,False
6734-CKRSM,False
1265-ZFOSD,True
6568-POCUI,False
5197-LQXXH,True
3457-PQBYH,False
7682-AZNDK,False
0587-DMGBH,False
5384-ZTTWP,False
1231-YNDEK,False
1407-DIGZV,False
0570-BFQHT,False
4393-OBCRR,False
3523-QRQLL,False
8564-LDKFL,True
3696-DFHHB,True
0895-DQHEW,True
4717-GHADL,True
5501-TVMGM,False
5879-HMFFH,True
6772-WFQRD,False
3810-DVDQQ,True
6972-SNKKW,False
3694-GLTJM,False
8550-XSXUQ,True
8149-RSOUN,True
9055-MOJJJ,False
4359-INNWN,False
0585-EGDDA,False
0549-CYCQN,True
3481-JHUZH,True
7250-EQKIY,False
3594-IVHJZ,False
6869-FGJJC,False
3896-ZVNET,True
8205-VSLRB,True
6817-WTYHE,False
4013-UBXWQ,True
4931-TRZWN,False
0750-EKNGL,False
7669-LCRSD,False
3567-PQTSO,True
5519-NPHVG,True
8043-PNYSD,False
9938-EKRGF,False
2703-AMTUL,False
8173-RXAYP,False
5402-HTOTQ,True
6734-JDTTV,False
7850-THJMU,False
3890-RTCMS,False
8849-GYOKR,True
3148-BLQJT,False
3717-FDJFU,False
7966-YOTQW,True
0461-CVKMU,False
8806-EAGWC,False
8853-TZDGH,True
7779-LGOVN,True
4324-BZCKL,False
6924-TDGMT,False
9710-ZUSHQ,True
1536-YHDOE,True
8123-QBNAZ,True
3629-ZNKXA,False
4827-LTQRJ,True
7711-YIJWC,False
5482-VXSXJ,False
9620-ENEJV,False
4183-WCSEP,False
2378-YIZKA,False
5498-TXHLF,True
0689-DSXGL,False
6818-DJXAA,False
9722-UJOJR,False
0464-WJTKO,False
8902-ZEOVF,False
6778-EICRF,True
2662-NNTDK,True
4132-KALRO,True
3902-FOIGH,True
6772-KSATR,True
7112-OPOTK,False
2874-YXVVA,False
1245-HARPS,False
4210-QFJMF,False
4323-ELYYB,False
4293-ETKAP,True
6064-PUPMC,False
6504-VBLFL,False
6322-PJJDJ,False
0330-BGYZE,True
1085-LDWAM,False
7586-ZATGZ,True
7197-VOJMM,False
3318-OSATS,True
5828-AVIPD,True
1843-TLSGD,False
9626-VFRGG,True
9143-CANJF,False
2041-JIJCI,True
1086-LXKFY,False
4900-MSOMT,True
2229-VWQJH,False
9194-GFVOI,True
1336-EZFZY,False
4282-MSACW,True
1403-LKLIK,False
2636-ALXXZ,False
7774-OJSXI,True
7786-WBJYI,True
0136-IFMYD,True
5144-TVGLP,True
9643-AVVWI,False
0253-ZTEOB,True
2706-QZIHY,True
6061-PQHMK,False
9885-CSMWE,False
9122-UMROB,False
4232-JGKIY,False
2402-TAIRZ,False
9659-ZTWSM,True
6685-GBWJZ,False
3866-MDTUB,False
2195-VVRJF,False
3913-RDSJZ,True
8058-JMEQO,True
4203-QGNZA,False
5043-TRZWM,False
0697-ZMSWS,True
7657-DYEPJ,False
9494-BDNNC,True
1640-PLFMP,False
5366-OBVMR,False
8276-MQBYC,True
7644-OMVMY,False
7593-XFKDI,False
4573-JKNAE,False
0337-CNPZE,True
9817-APLHW,True
8380-MQINP,False
0840-DFEZH,True
1513-XNPPH,False
8690-ZVLCL,True
6015-VVHHE,True
1125-SNVCK,False
4616-EWBNJ,False
6347-DCUIK,True
1335-HQMKX,True
2545-EBUPK,True
6923-AQONU,False
2172-EJXVF,True
0897-FEGMU,True
7663-RGWBC,False
1120-BMWUB,False
9124-LHCJQ,True
4536-PLEQY,False
8871-JLMHM,True
2235-ZGKPT,True
3891-PUQOD,False
5447-VYTKW,False
3623-FQBOX,False
0689-NKYLF,False
8659-HDIYE,True
3658-KIBGF,False
5519-YLDGW,True
3865-ZFZIB,False
1855-AGAWH,False
7109-CQYUZ,True
1370-GGAWX,True
4680-KUTAJ,True
4946-EDSEW,False
2883-ILGWO,True
2516-VQRRV,True
7580-UGXNC,False
3642-BYHDO,False
9629-NHXFW,False
2696-RZVZW,True
5766-FTRTS,False
0396-HUJBP,False
5178-LMXOP,True
8879-ZKJOF,False
6285-FTQBF,True
8185-UPYBR,True
4585-HETAI,False
7526-BEZQB,True
1474-JUWSM,True
3530-CRZSB,False
8498-XXGWA,False
9617-INGJY,False
0621-TSSMU,False
7234-KMNRQ,False
7636-PEPNS,False
4683-WYDOU,True
9052-DHNKM,True
6794-HKIAJ,True
5578-NKCXI,False
1642-HMARX,True
3096-WPXBT,True
8434-PNQZX,True
5950-AAAGJ,True
4299-OPXEJ,False
4951-UKAAQ,True
9618-LFJRU,False
6693-DJWTY,False
0744-GKNGE,True
6447-EGDIV,False
1167-OYZJF,False
2108-YKQTY,False
4806-DXQCE,True
4918-QLLIW,False
7056-IMHCC,True
4854-SSLTN,False
5294-DMSFH,False
1625-JAIIY,True
0603-OLQDC,False
3272-VUHPV,False
4176-FXYBO,True
1063-DHQJF,False
8663-UPDGF,True
6719-FGEDO,True
2947-DOMLJ,False
4112-LUEIZ,False
0369-ZGOVK,False
4510-HIMLV,False
9919-KNPOO,True
8749-JMNKX,True
7872-BAAZR,False
9391-LMANN,False
2430-USGXP,True
8174-TBVCF,True
1698-XFZCI,True
1877-HKBQX,False
4450-DLLMH,False
0428-AXXLJ,False
2746-DIJLO,True
5955-ERIHD,True
0917-EZOLA,True
3508-VLHCZ,True
4086-ATNFV,False
0468-YRPXN,False
5996-NRVXR,False
7047-FWEYA,True
2000-MPKCA,True
9762-YAQAA,True
5949-EBSQK,False
5473-KHBPS,True
0100-DUVFC,True
5397-TUPSH,False
8950-MTZNV,False
0326-VDYXE,True
7274-RTAPZ,False
0436-TWFFZ,True
8566-YPRGL,False
0311-UNPFF,False
6609-MXJHJ,True
2669-OIDSD,False
8400-WZICQ,False
3834-XUIFC,True
9576-SYUHJ,True
0410-IPFTY,False
2831-EBWRN,False
9430-NKQLY,True
8414-MYSHR,False
0247-SLUJI,False
9402-ORRAH,False
6483-OATDN,False
1293-HHSHJ,False
4840-ORQXB,True
7599-FKVXZ,True
3982-DQLUS,True
8610-ZIKJJ,False
3756-VNWDH,True
7801-KICAO,True
7673-LPRNY,True
8229-TNIQA,False
6060-QBMGV,False
7339-POGZN,True
2828-SLQPF,False
4465-VDKIQ,False
2921-XWDJH,False
6221-AVQYL,True
2558-BUOZZ,True
9257-AZMTZ,False
0003-MKNFE,True
0975-UYDTX,True
7743-EXURX,False
4682-BLBUC,False
5968-VXZLG,False
5569-KGJHX,True
4988-IQIGL,True
5201-FRKKS,False
9799-CAYJJ,False
7730-IUTDZ,False
0426-TIRNE,False
5443-SCMKX,True
8295-KMENE,True
9821-BESNZ,True
3678-MNGZX,False
2916-BQZLN,True
4558-CGYCZ,False
2368-GAKKQ,True
8710-YGLWG,False
3199-XGZCY,True
3785-KTYSH,True
6814-ZPWFQ,True
4063-EIKNQ,False
6993-YCOBK,True
5206-HPJKM,False
7587-RZNME,False
0748-RDGGM,False
8393-JMVMB,False
5019-GQVCR,True
6036-TTFYU,False
2550-AEVRU,False
0969-RGKCU,False
0378-CJKPV,True
4706-AXVKM,True
5889-JTMUL,True
9026-RNUJS,False
3746-EUBYR,True
2332-EFBJY,False
2880-FPNAE,False
1703-MGIAB,True
4311-QTTAI,False
9474-PHLYD,False
4318-RAJVY,False
2165-VOEGB,False
3612-YUNGG,True
2254-DLXRI,True
5062-CJJKH,False
9028-LIHRP,False
2219-MVUSO,False
1053-MXTTK,False
0853-TWRVK,True
8914-RBTSB,True
6212-ATMLK,True
8200-LGKSR,True
1568-BEKZM,True
0670-ANMUU,True
6897-RWMUB,False
0963-ZBDRN,False
7594-RQHXR,False
6999-CHVCF,True
6134-KWTBV,True
1077-HUUJM,False
6331-EWIEB,True
0895-LNKRC,False
8417-GSODA,True
5171-EPLKN,False
4452-QIIEB,False
5998-VVEJY,True
1624-NALOJ,True
6741-EGCBI,True
7820-ZYGNY,True
4317-VTEOA,False
9677-AVKED,True
1670-SVOWZ,False
2227-JRSJX,False
9847-HNVGP,False
6696-YDAYZ,False
8980-WQFWL,False
1730-ZMAME,False
6506-EYCNH,False
4634-JLRJT,False
2560-QTSBS,True
7541-YLXCL,False
4795-WRNVT,False
6080-TCMYC,True
0260-ZDLGK,False
7860-UXCRM,False
6357-JJPQT,False
9552-TGUZV,False
5913-INRQV,False
6210-KBBPI,True
9643-YBLUR,True
8734-FNWVH,True
9447-YPTBX,False
0133-BMFZO,False
6128-CZOMY,False
9540-JYROE,False
2260-USTRB,False
3656-TKRVZ,False
7011-CVEUC,False
6185-TASNN,False
7925-PNRGI,True
8623-TMRBY,True
1552-CZCLL,False
3038-PQIUY,True
1501-SGHBW,False
9313-CDOGY,False
8148-BPLZQ,False
2623-DRYAM,True
9987-LUTYD,False
3208-YPIOE,True
4488-KQFDT,True
2612-RANWT,True
5693-PIPCS,False
0491-KAPQG,True
6900-PXRMS,True
8707-RMEZH,False
3209-ZPKFI,True
6479-VDGRK,False
3569-JFODW,True
9819-FBNSV,False
9544-PYPSJ,True
1591-XWLGB,False
0396-UKGAI,False
3243-ZHOHY,False
5186-EJEGL,False
7527-QNRUS,True
9986-BONCE,False
2722-JMONI,False
2203-GHNWN,True
3878-AVSOQ,False
3258-SYSWS,True
5296-PSYVW,True
6319-QSUSR,False
4083-EUGRJ,False
7579-OOPEC,False
0512-FLFDW,True
1771-OADNZ,True
0487-CRLZF,False
2107-FBPTK,True
9451-WLYRI,False
8219-VYBVI,True
1991-VOPLL,False
9738-QLWTP,False
1016-DJTSV,False
9419-IPPBE,True
0174-QRVVY,True
5699-BNCAS,True
2900-PHPLN,False
8751-EDEKA,False
6878-GGDWG,False
4039-PIMHX,False
8450-LUGUK,True
3604-WLABM,False
0795-GMVQO,True
1142-IHLOO,False
6410-LEFEN,False
4633-MKHYU,False
6257-RJOHI,False
1545-JFUML,True
3194-ORPIK,True
7826-VVKWT,False
1353-GHZOS,False
2587-EKXTS,True
5442-BXVND,True
8816-VXNZD,True
9378-FXTIZ,True
1723-HKXJQ,True
7825-GKXMW,False
9753-OYLBX,False
2364-UFROM,False
6473-ULUHT,True
1240-KNSEZ,False
4433-JCGCG,True
3716-BDVDB,False
7688-AWMDX,False
2842-BCQGE,True
5899-MQZZL,True
6849-OYAMU,False
5312-UXESG,True
9488-HGMJH,False
2150-WLKUW,True
7159-FVYPK,True
7032-LMBHI,True
1150-WFARN,True
6088-BXMRG,True
3144-AUDBS,False
4821-SJHJV,True
7346-MEDWM,True
1137-DGOWI,False
5616-PRTNT,False
3812-LRZIR,True
4818-QIUFN,True
9483-GCPWE,False
4227-OJHAL,True
9220-CXRSC,True
4993-JCRGJ,True
9537-JALFH,False
6698-OXETB,False
2103-ZRXFN,True
3724-BSCVH,False
4877-TSOFF,True
9209-NWPGU,False
6961-VCPMC,False
7306-YDSOI,False
5288-AHOUP,False
6688-UZPWD,True
0655-YDGFJ,False
8468-EHYJA,True
6823-SIDFQ,False
1097-FSPVW,False
2839-RFSQE,False
7010-ZMVBF,False
5201-CBWYG,True
0968-GSIKN,False
1965-DDBWU,True
9057-SIHCH,True
6352-GIGGQ,True
3635-QQRQD,False
6771-XWBDM,True
2897-DOVND,False
3082-YVEKW,True
7134-HBPBS,True
3489-HHPFY,True
2926-JEJJC,False
8601-QACRS,True
5789-LDFXO,True
0508-OOLTO,False
2984-TBYKU,True
9822-WMWVG,True
2391-SOORI,False
9040-KZVWO,False
2645-QTLMB,False
4806-HIPDW,False
1548-ARAGG,True
6339-RZCBJ,False
4424-TKOPW,True
4415-WNGVR,False
2522-AHJXR,True
0412-UCCNP,False
7096-UCLNH,False
8443-ZRDBZ,True
4615-PIVVU,False
8885-QSQBX,False
7479-NITWS,True
8617-ENBDS,False
9385-NXKDA,True
0430-IHCDJ,True
2959-MJHIC,False
6674-KVJHG,True
1814-DKOLC,True
4201-JMNGR,False
9351-HXDMR,True
3537-HPKQT,True
2129-ALKBS,True
5821-MMEIL,False
5960-WPXQM,False
0684-AOSIH,False
1309-XGFSN,True
1866-RZZQS,True
6968-URWQU,False
4742-TXUEX,False
9631-XEYKE,True
8631-NBHFZ,True
1335-MXCSE,False
8873-TMKGR,False
8800-JOOCF,True
1469-LBJQJ,True
4958-XCBDQ,True
8337-UPOAQ,True
0064-YIJGF,True
2386-OWURY,False
1725-IQNIY,False
0310-VQXAM,False
6598-RFFVI,False
3453-RTHJQ,False
6712-OAWRH,False
6278-FEPBZ,False
4280-DLSHD,False
1508-DFXCU,False
8614-VGMMV,True
7868-BGSZA,True
2800-QQUSO,True
2930-UOTMB,True
7973-DZRKH,True
5914-DVBWJ,True
7698-YFGEZ,False
2533-QVMSK,True
9773-PEQBZ,True
8644-XLFBW,False
0650-BWOZN,False
8625-AZYZY,True
7785-RDVIG,False
9602-WCXPI,False
2903-YYTBW,False
3620-MWJNE,False
8573-JGCZW,False
6837-HAEVO,True
6701-YVNQG,True
9306-CPCBC,True
4304-XUMGI,True
9504-YAZWB,False
8819-ZBYNA,True
9481-IEBZY,True
1833-VGRUM,True
6137-NICCO,True
9065-ZCPQX,True
6402-EJMWF,False
3620-EHIMZ,False
3213-VVOLG,True
6870-ECSHE,False
8747-UDCOI,False
8374-XGEJJ,True
2656-TABEH,True
6946-LMSQS,True
4626-OZDTJ,True
9169-BSVIN,True
2325-ZUSFD,False
8194-PEEBY,False
6872-HXFNF,True
3932-CMDTD,False
7714-YXSMB,True
8387-UGUSU,False
1080-BWSYE,True
4039-HEUNW,True
1194-HVAIF,True
0812-WUPTB,False
3594-UVONA,True
0004-TLHLJ,False
1767-TGTKO,False
8439-LTUGF,False
8805-JNRAZ,False
5089-IFSDP,True
6418-HNFED,False
0206-OYVOC,False
7291-CDTMJ,False
7128-GGCNO,True
0237-YFUTL,True
7691-KGKGP,False
6710-HSJRD,True
3675-EQOZA,False
0840-DCNZE,False
1732-FEKLD,True
0479-HMSWA,False
5854-KSRBJ,True
0365-BZUWY,True
4817-VYYWS,True
5701-SVCWR,True
3129-AAQOU,True
4922-CVPDX,False
1396-QWFBJ,False
1357-BIJKI,True
5299-SJCZT,True
2018-PZKMU,False
4570-QHXHL,False
2403-BCASL,True
7392-YYPYJ,True
2223-GDSHL,True
7359-PTSXY,False
9470-RTWDV,True
2176-OSJUV,True
9348-YVOMK,False
8104-OSKWT,True
4521-YEEHE,True
4090-KPJIP,True
3786-WOVKF,True
4503-BDXBD,False
6086-ESGRL,False
2592-HODOV,False
3886-CERTZ,True
7995-ZHHNZ,True
3824-RHKVR,False
5816-SCGFC,False
5989-AXPUC,True
4979-HPRFL,True
8590-OHDIW,False
8015-IHCGW,True
2332-TODQS,True
9278-VZKCD,True
8008-OTEZX,False
2773-OVBPK,True
5206-XZZQI,False
4803-LBYPN,False
6372-RFVNS,False
2139-FQHLM,False
8261-GWDBQ,True
1093-YSWCA,False
8938-UMKPI,True
0991-BRRFB,False
3882-IYOIJ,True
8749-TZYEC,True
1755-FZQEC,False
3115-JPJDD,False
5600-KTXFM,False
3871-IKPYH,False
6319-IEJWJ,False
9025-AOMKI,True
6339-TBELP,True
7964-YESJC,True
6173-GOLSU,True
5275-SQEIZ,False
7716-YTYHG,True
9938-ZREHM,True
4390-KYULV,False
4647-MUZON,False
9702-AIUJO,False
8849-PRIQJ,True
8851-RAGOV,False
1304-NECVQ,True
5396-IZEPB,False
8285-ABVLB,False
0701-TJSEF,False
5712-VBOXD,False
6629-LADHQ,False
8945-GRKHX,False
4797-MIWUM,False
6959-UWKHF,False
8720-RQSBJ,False
4537-CIBHB,False
4324-AHJKS,False
4355-CVPVS,False
4495-LHSSK,True
5655-JSMZM,True
5915-ANOEI,True
9861-PDSZP,True
4505-EXZHB,False
7225-CBZPL,True
4587-VVTOX,True
2019-HDCZY,True
4652-NNHNY,True
8788-DOXSU,False
7404-JLKQG,False
8972-HJWNV,True
3274-NSDWE,False
2632-IVXVF,True
3692-JHONH,True
8915-NNTRC,True
5914-GXMDA,False
7463-IFMQU,False
2920-RNCEZ,False
2541-YGPKE,False
8515-OCTJS,True
5382-TEMLV,False
9592-ERDKV,True
2860-RANUS,True
4778-IZARL,False
0432-CAJZV,False
7008-LZVOZ,True
8868-WOZGU,True
1200-TUZHR,True
9365-CSLBQ,True
5884-FBCTL,True
7130-CTCUS,False
6242-FEGFD,True
7625-XCQRH,True
6194-HBGQN,True
6986-IXNDM,False
1731-TVIUK,True
2987-BJXIK,True
9769-TSBZE,True
0406-BPDVR,True
0618-XWMSS,False
1395-WSWXR,False
6023-GSSXW,False
6752-APNJL,False
5276-KQWHG,False
0420-HLGXF,True
7446-KQISO,True
9823-EALYC,True
0582-AVCLN,False
5803-NQJZO,True
2565-JSLRY,True
2607-DHDAK,False
1073-XXCZD,True
4006-HKYHO,False
3727-JEZTU,False
8143-ETQTI,False
6689-KXGBO,False
9667-TKTVZ,True
3657-COGMW,True
8570-KLJYJ,True
7754-IXRMC,False
9473-CBZOP,True
2969-WGHQO,False
6615-NGGZJ,True
4255-DDUOU,False
5863-OOKCL,False
1686-STUHN,False
2984-MIIZL,False
0266-GMEAO,True
5574-NXZIU,False
4256-ZWTZI,False
8309-PPCED,True
4098-NAUKP,True
5196-WPYOW,False
4608-LCIMN,False
1485-YDHMM,True
4054-CUMIA,False
0603-TPMIB,True
2525-GVKQU,False
8161-QYMTT,True
5404-GGUKR,False
2126-GSEGL,True
3677-TNKIO,False
0440-QEXBZ,True
2434-EEVDB,True
6199-IWKGC,True
2675-DHUTR,True
8152-VETUR,True
7446-YPODE,True
7980-MHFLQ,True
2873-ZLIWT,True
3415-TAILE,False
0757-WCUUZ,True
1629-DQQVB,False
1915-IOFGU,False
3045-XETSH,True
0374-AACSZ,False
7239-HZZCX,False
4872-VXRIL,True
9140-CZQZZ,False
3423-HHXAO,False
9938-TKDGL,False
0531-ZZJWQ,True
2688-BHGOG,False
7683-CBDKJ,False
0946-CLJTI,True
1325-USMEC,True
0916-QOFDP,True
0628-CNQRM,False
5606-AMZBO,True
6199-IPCAO,True
7665-TOALD,False
0112-QWPNC,True
0324-BRPCJ,True
2777-PHDEI,False
2235-EZAIK,True
3847-BAERP,False
1196-AMORA,True
4282-YMKNA,True
1453-RZFON,False
8263-OKETD,True
0670-KDOMA,False
2476-YGEFM,True
8687-BAFGU,False
0641-EVBOJ,False
0829-XXPLX,False
9974-JFBHQ,False
5356-RHIPP,False
0608-JDVEC,False
9780-FKVVF,False
1919-RTPQD,False
5214-NLTIT,True
3345-PBBFH,False
5055-BRMNE,True
9189-JWSHV,True
2190-PHBHR,True
2650-GYRYL,False
5208-FVQKB,False
7184-LRUUR,False
6627-CFOSN,True
3982-JGSFD,False
1574-DYCWE,False
7247-XOZPB,True
2466-FCCPT,False
6211-WWLTF,False
4826-TZEVA,False
6016-NXBNJ,False
9138-EFSMO,False
0576-WNXXC,True
4632-XJMEX,False
8910-LEDAG,False
3452-GWUIN,True
2716-GFZOR,False
3724-UCSHY,False
8626-XHBIE,True
3192-LNKRK,False
2876-VBBBL,False
2208-UGTGR,True
3005-TYFRD,True
8670-MEFCP,True
3079-BCHLN,False
7777-UNYHB,False
5597-GLBUC,False
7278-CKDNC,True
2748-MYRVK,True
2969-VAPYH,False
4822-YCXMX,True
7181-OQCUT,True
8474-UMLNT,False
9821-POOTN,True
3836-FZSDJ,True
9142-XMYJH,False
0187-QSXOE,False
2649-HWLYB,True
5214-CHIWJ,False
4229-CZMLL,True
6904-JLBGY,True
2465-BLLEU,False
1685-VAYJF,False
8874-EJNSR,True
6917-YACBP,True
5049-MUBWG,False
4223-WOZCM,False
9253-VIFJQ,True
7030-FZTFM,True
9741-YLNTD,True
5917-RYRMG,False
5120-ZBLAI,True
3663-MITLP,False
0906-QVPMS,True
9025-ZRPVR,False
1905-OEILC,False
7858-GTZSP,True
6248-BSHKG,False
4685-TFLLS,False
3470-BTGQO,False
8224-DWCKX,True
