begin_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,senior_citizen,gender_Male,partner_Yes,dependents_Yes,multiple_lines_Yes
1704,64.7,1093.1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
123,108.4,7719.5,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True
2069,89.6,365.65,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True
2038,19.85,178.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
396,96.0,6109.75,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
1918,43.65,526.95,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False
1278,97.7,3410.0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True
2252,60.85,111.4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
488,24.15,1505.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
853,83.35,4065.0,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True
457,94.2,5895.45,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True
335,19.55,1218.65,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1673,75.3,1570.7,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1431,89.5,2196.15,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True
1977,110.1,1043.3,False,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False
1673,45.65,985.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
304,74.8,4820.15,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False
304,59.75,3996.8,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
1066,70.2,2894.55,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False
2191,45.85,45.85,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2283,44.0,44.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
608,85.65,4824.45,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
853,73.85,3581.4,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True
426,19.85,1253.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1887,99.0,1301.7,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True
2130,89.5,161.5,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
123,19.4,1496.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2008,83.85,790.15,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True
913,21.1,937.1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2130,25.05,56.35,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
151,77.55,5574.35,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False
1977,94.85,953.45,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True
2130,51.0,305.95,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
1704,90.1,1612.75,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
123,79.35,5753.25,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False
1796,20.15,353.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1247,106.9,3756.45,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True,False
2069,19.6,125.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
304,74.25,4859.25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True
123,65.55,4807.45,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False
669,80.0,4242.35,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
273,85.25,5714.2,False,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True
2222,80.15,80.15,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
273,100.05,6254.2,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
2222,43.3,43.3,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False
669,114.65,6049.5,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True
2099,75.1,270.7,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
365,86.55,5632.55,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True
943,53.95,2375.4,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False
516,19.85,1188.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1035,84.85,3303.05,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True
1612,90.45,2117.25,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False
273,19.45,1195.95,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1492,90.05,2169.8,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
2130,76.65,333.6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1369,99.05,2952.85,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True
2222,90.7,237.65,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False
2130,97.95,384.5,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True
151,94.35,6341.45,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,True
1157,78.95,2862.55,True,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True
1918,58.5,539.85,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False
1431,67.45,1801.1,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
2069,75.9,357.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2161,45.4,214.75,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False
2283,19.5,19.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1461,78.05,2135.5,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
913,30.75,1489.3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
700,92.55,4779.45,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False
1096,26.2,1077.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
943,66.5,2728.6,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
151,24.25,1732.95,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1949,84.5,662.65,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2191,75.8,75.8,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1887,44.6,641.25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1278,98.9,2911.3,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False
1887,106.9,1364.3,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True
1918,19.45,270.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
457,50.7,3088.75,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
273,54.9,3725.5,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1949,30.25,368.85,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1704,98.6,1704.95,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False
182,113.05,7869.05,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True
488,49.75,3069.45,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False
2252,69.25,69.25,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
638,19.5,1026.35,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
151,83.2,6126.1,False,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True
577,20.55,1252.85,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1765,80.55,1411.65,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True
638,64.75,3617.1,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False
2069,65.5,564.35,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
488,104.65,6219.6,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True
2130,79.6,195.05,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1004,78.8,3460.3,False,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False
2069,66.7,579.0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
2069,75.0,658.1,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False
943,34.2,1596.6,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1765,71.1,1247.75,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1918,101.35,1218.55,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True
943,75.15,3480.35,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True
1584,88.7,1761.45,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True
882,90.5,4318.35,False,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True
1673,19.6,390.4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2038,85.35,489.45,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
2099,85.15,503.6,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
2008,20.0,137.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1796,59.4,1023.9,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
2252,20.0,40.9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1612,96.8,2030.3,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
1247,81.6,2815.25,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True
1522,61.55,1581.95,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
1949,80.5,896.9,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True
2038,93.0,870.25,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False
1522,89.25,1907.85,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
2161,70.4,147.15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
182,76.1,5264.25,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,True,False,True
1949,29.95,248.95,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
2191,70.85,70.85,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1247,20.6,754.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2252,79.9,79.9,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
2130,89.75,552.65,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
1584,86.5,1808.7,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
577,93.75,5625.55,False,True,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,True
730,21.0,1107.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2314,20.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1553,74.4,1692.6,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2130,76.65,333.6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2252,20.55,20.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1188,61.45,2302.35,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False
1219,85.85,3003.55,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False
151,24.45,1681.6,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,117.8,8684.8,True,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True
457,99.4,5943.65,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True
1035,30.1,1131.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
822,66.15,3199.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
1584,49.7,1167.8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
243,79.6,5515.8,False,True,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False,False
700,95.05,4888.7,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True
1796,86.1,1235.55,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True
943,108.45,4964.7,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True
791,75.15,3822.45,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True
1826,19.05,326.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2222,68.95,119.75,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
669,80.0,4242.35,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2283,69.9,69.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2252,84.3,84.3,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
913,20.4,930.45,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2222,66.4,94.55,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
2191,70.8,70.8,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2099,25.9,135.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1826,20.0,275.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,69.75,69.75,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2099,85.15,503.6,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
457,24.4,1417.9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2099,66.85,458.1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
577,19.9,1115.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2038,80.15,385.0,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True
2222,95.1,180.25,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,False
1977,55.6,580.8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
853,19.95,1004.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
516,24.45,1493.1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2099,77.85,299.2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2191,20.05,85.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2222,19.75,19.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
457,70.1,3913.3,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False
273,105.5,6985.65,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,True
2161,79.15,79.15,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1704,93.85,1625.65,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False
1188,85.3,2917.5,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1188,64.4,2088.75,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
1857,100.8,1308.1,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True
2161,94.2,193.8,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True
2191,87.15,183.75,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
2191,80.3,80.3,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True
1584,85.1,1873.7,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True
123,84.45,6033.1,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False
943,20.85,892.15,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1949,20.05,265.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1219,24.5,740.3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
1857,45.9,693.45,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
2283,50.15,50.15,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1949,71.15,563.65,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
182,74.1,5222.3,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,True,True,False
1584,79.15,1520.9,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True
2161,54.85,104.2,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1522,74.3,1863.8,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False
791,24.9,1195.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2283,44.45,44.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
488,74.35,4453.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True
273,69.9,4615.9,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True
2161,69.55,222.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
638,85.1,4657.95,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True
488,20.6,1093.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2191,50.6,155.35,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False
1278,79.65,2365.15,False,False,True,False,False,True,True,False,True,True,False,False,False,True,True,True,False,False
457,64.05,3902.6,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True
1219,78.3,2564.3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False
2069,74.65,301.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True
730,85.15,4461.85,False,True,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True
1977,85.25,855.3,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True
2099,77.85,299.2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1612,75.0,1778.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
182,19.85,1328.35,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2038,44.75,270.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2222,95.45,95.45,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True
669,24.95,1364.75,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1400,82.05,2570.2,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False
2191,85.8,272.2,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1918,30.85,394.1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1584,84.3,1855.65,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False
1887,94.9,1048.85,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False
2252,55.0,55.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2252,29.95,29.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1492,20.35,531.6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1188,110.45,3655.45,False,False,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True
1584,79.15,1676.95,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
2130,90.0,190.05,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False
1035,104.8,4131.95,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True
974,109.8,4860.35,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,True
212,35.75,2492.25,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1066,104.5,4036.85,False,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True
2069,45.45,411.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
123,24.65,1830.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1308,91.15,2995.45,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True
2222,74.7,74.7,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
2222,44.65,44.65,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
2283,20.9,20.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2252,19.95,38.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1949,24.1,259.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
700,19.55,1007.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1643,20.25,488.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2099,75.15,525.0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
182,26.05,1856.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
974,54.3,2390.45,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False
1949,74.15,811.8,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
822,19.45,921.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2099,93.5,362.2,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1492,25.85,788.55,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2191,68.5,68.5,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False
457,106.75,6252.9,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True
2191,102.45,102.45,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,True,True
547,98.9,5780.7,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True
1918,29.5,255.25,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
365,105.4,6794.75,False,True,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True
822,99.25,4920.8,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False
2161,20.2,20.2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2161,89.55,185.55,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
577,106.95,5785.5,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True
2252,20.05,20.05,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2038,85.3,781.4,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
669,105.95,5341.8,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True
2130,51.0,305.95,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
1492,90.8,2361.8,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False
638,21.0,1210.3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1584,85.25,1734.5,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
2161,49.35,219.65,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
2252,19.4,50.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2069,69.7,316.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
212,20.15,1337.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2099,79.0,303.15,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2161,69.9,69.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
123,103.2,7362.9,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True
2283,55.45,55.45,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1977,25.0,300.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
2069,84.05,333.55,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True
974,105.2,4400.75,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True
243,88.15,6148.45,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True
304,70.85,4738.85,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True
608,19.55,1080.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1765,51.5,900.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2099,93.5,362.2,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2252,89.1,89.1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False
1369,99.05,2952.85,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True
123,113.4,8164.1,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True
123,24.9,1859.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
1308,20.05,669.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1977,99.65,820.5,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
2161,73.55,145.4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
1949,79.35,661.25,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True
882,20.05,1016.7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1918,19.3,259.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
943,50.9,2333.85,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False
577,85.45,4874.7,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True
2222,21.2,52.05,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
730,117.45,5438.9,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True
761,60.35,2896.4,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1431,35.6,1072.6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1219,99.55,3204.65,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True
1369,90.7,2835.5,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True
1977,20.4,231.45,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,20.0,38.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
151,114.6,8100.25,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True
1400,94.3,2679.7,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True
