customer_id,senior_citizen,gender_Male,partner_Yes,dependents_Yes
7860-UXCRM,False,True,True,True
6357-JJPQT,False,False,False,False
2292-XQWSV,False,True,True,True
9552-TGUZV,False,True,True,False
5913-INRQV,True,True,True,False
8722-NGNBH,False,True,False,False
6210-KBBPI,True,True,False,False
9643-YBLUR,False,True,True,False
8734-FNWVH,False,True,True,True
9447-YPTBX,False,False,True,False
0133-BMFZO,False,False,False,False
6128-CZOMY,False,False,False,False
9540-JYROE,False,True,False,False
9026-LHEVG,False,False,False,False
2260-USTRB,True,False,False,False
3656-TKRVZ,False,False,False,False
7011-CVEUC,False,True,True,False
6185-TASNN,True,True,False,False
7925-PNRGI,False,False,True,True
8623-TMRBY,True,True,True,True
1552-CZCLL,False,False,True,True
3038-PQIUY,False,False,False,False
1501-SGHBW,False,True,False,False
9313-CDOGY,False,True,True,True
8148-BPLZQ,False,True,False,False
2623-DRYAM,False,False,True,False
9987-LUTYD,False,False,False,False
3208-YPIOE,False,True,False,False
4488-KQFDT,False,False,False,False
2612-RANWT,False,False,False,False
5693-PIPCS,False,True,False,False
0491-KAPQG,False,True,False,False
1925-LFCZZ,True,True,False,False
8039-EQPIM,False,True,True,False
6900-PXRMS,True,True,True,True
8707-RMEZH,True,False,True,False
3346-BRMIS,True,False,True,False
3209-ZPKFI,False,True,True,True
6479-VDGRK,False,False,True,True
9373-WSLOY,True,True,True,False
2933-FILNV,False,False,True,True
3569-JFODW,False,False,True,True
9819-FBNSV,True,True,True,False
9544-PYPSJ,True,False,True,True
1591-XWLGB,False,False,True,False
0396-UKGAI,False,True,False,True
3243-ZHOHY,False,False,False,False
5186-EJEGL,False,True,False,False
7527-QNRUS,False,True,True,True
9986-BONCE,False,False,False,False
2722-JMONI,True,False,True,False
2203-GHNWN,False,False,True,False
3878-AVSOQ,True,False,False,False
3258-SYSWS,True,True,False,False
5296-PSYVW,False,False,True,False
6319-QSUSR,False,False,False,True
4083-EUGRJ,False,True,False,False
7579-OOPEC,True,False,True,False
0512-FLFDW,True,False,True,False
1771-OADNZ,True,True,True,False
0487-CRLZF,False,False,False,False
2107-FBPTK,True,False,False,False
9451-WLYRI,False,False,True,False
8219-VYBVI,False,True,False,True
1991-VOPLL,False,False,False,False
9738-QLWTP,False,True,False,False
1016-DJTSV,True,True,False,False
9419-IPPBE,False,False,True,True
0174-QRVVY,False,True,True,True
5699-BNCAS,True,True,False,False
2900-PHPLN,True,False,True,False
0612-RTZZA,True,False,False,False
8106-GWQOK,False,True,True,False
8751-EDEKA,False,False,True,False
6878-GGDWG,False,False,True,False
4039-PIMHX,True,True,True,False
8450-LUGUK,False,False,True,True
3604-WLABM,False,False,False,False
0795-GMVQO,False,True,True,False
2259-OUUSZ,False,True,False,False
1142-IHLOO,False,False,False,False
6410-LEFEN,False,False,False,False
4633-MKHYU,False,False,False,False
6257-RJOHI,False,True,False,False
1545-JFUML,False,True,True,False
3194-ORPIK,False,False,True,True
7826-VVKWT,True,False,True,True
1353-GHZOS,False,True,True,False
2587-EKXTS,False,True,False,False
5442-BXVND,False,False,True,True
8816-VXNZD,False,False,False,False
9378-FXTIZ,False,False,True,False
1723-HKXJQ,False,True,False,False
7825-GKXMW,False,False,False,False
9753-OYLBX,False,False,False,False
2364-UFROM,False,True,False,False
6656-JWRQX,False,False,False,False
6473-ULUHT,False,True,True,True
1240-KNSEZ,False,True,False,False
0836-SEYLU,False,True,True,False
4433-JCGCG,True,True,True,False
3716-BDVDB,False,True,False,False
7688-AWMDX,False,True,True,False
2842-BCQGE,False,True,False,False
7244-QWYHG,False,True,True,False
5899-MQZZL,False,False,False,False
6849-OYAMU,False,True,True,True
5312-UXESG,False,False,False,False
9488-HGMJH,True,False,False,False
6038-GCYEC,False,False,False,False
2150-WLKUW,False,False,True,False
7159-FVYPK,False,False,True,True
7032-LMBHI,False,False,False,False
1150-WFARN,False,False,True,True
6088-BXMRG,False,False,True,True
3144-AUDBS,False,False,True,False
4821-SJHJV,False,False,True,True
7346-MEDWM,False,False,False,False
1137-DGOWI,False,False,True,False
5616-PRTNT,False,True,False,True
3812-LRZIR,False,False,True,True
4818-QIUFN,True,False,False,False
9483-GCPWE,False,True,False,True
4227-OJHAL,False,False,True,True
9220-CXRSC,False,False,True,True
4993-JCRGJ,False,True,False,False
9537-JALFH,False,True,True,True
6698-OXETB,False,True,False,False
2103-ZRXFN,False,True,False,False
3724-BSCVH,False,True,True,True
4877-TSOFF,False,False,True,True
9209-NWPGU,False,True,False,False
6961-VCPMC,True,True,True,False
7306-YDSOI,False,True,True,True
5288-AHOUP,True,True,False,False
6688-UZPWD,False,False,True,False
0655-YDGFJ,False,True,False,False
8468-EHYJA,False,False,True,False
6823-SIDFQ,False,True,False,False
1097-FSPVW,False,False,False,False
2839-RFSQE,False,False,False,False
8328-SKJNO,False,True,False,True
7010-ZMVBF,False,False,True,True
5201-CBWYG,False,True,True,True
0968-GSIKN,False,False,False,False
1965-DDBWU,False,True,False,False
9057-SIHCH,False,False,False,False
6352-GIGGQ,False,True,False,False
3635-QQRQD,False,True,False,False
6771-XWBDM,False,False,True,False
2897-DOVND,False,True,False,False
3082-YVEKW,False,False,True,True
0191-EQUUH,False,False,False,True
7134-HBPBS,True,False,False,False
3489-HHPFY,False,False,True,False
2926-JEJJC,False,False,False,False
8601-QACRS,False,False,False,False
4950-BDEUX,False,True,False,False
5789-LDFXO,False,True,False,False
0508-OOLTO,False,False,True,True
2984-TBYKU,False,True,True,True
9822-WMWVG,False,False,False,False
2391-SOORI,False,True,False,True
9040-KZVWO,False,True,False,False
2645-QTLMB,False,True,False,False
4806-HIPDW,False,False,True,False
1548-ARAGG,False,False,True,True
6339-RZCBJ,False,True,False,False
4424-TKOPW,True,True,False,False
4415-WNGVR,True,False,True,False
2522-AHJXR,False,True,True,False
0412-UCCNP,False,True,False,False
1816-FLZDK,False,True,False,False
7096-UCLNH,False,True,False,False
8443-ZRDBZ,False,True,False,False
9136-ALYBR,False,True,False,False
4615-PIVVU,False,False,False,False
8885-QSQBX,False,False,False,False
7479-NITWS,False,True,False,False
8617-ENBDS,False,True,False,False
9385-NXKDA,False,False,True,False
0430-IHCDJ,False,True,False,False
2959-MJHIC,False,True,True,False
6674-KVJHG,False,False,False,False
1814-DKOLC,False,False,False,False
4201-JMNGR,True,False,False,False
9351-HXDMR,False,True,True,False
3537-HPKQT,False,False,True,False
2129-ALKBS,False,False,True,True
5821-MMEIL,False,False,True,False
5960-WPXQM,False,True,False,False
0684-AOSIH,False,True,True,False
8260-NGFNY,False,False,False,False
1309-XGFSN,True,True,True,True
1866-RZZQS,True,True,False,False
6968-URWQU,False,True,True,False
4742-TXUEX,False,False,True,True
9631-XEYKE,False,True,False,False
8631-NBHFZ,True,True,True,True
1335-MXCSE,False,True,True,True
8873-TMKGR,False,True,False,False
8800-JOOCF,False,False,False,True
1469-LBJQJ,False,False,True,False
4958-XCBDQ,True,True,False,False
8337-UPOAQ,True,True,True,False
0064-YIJGF,False,True,True,True
2386-OWURY,False,False,False,False
1725-IQNIY,False,True,True,False
0310-VQXAM,False,True,False,False
6598-RFFVI,False,True,False,False
3453-RTHJQ,False,True,False,False
6712-OAWRH,True,False,False,False
6278-FEPBZ,False,False,False,False
4280-DLSHD,False,True,True,False
1508-DFXCU,False,True,False,False
8614-VGMMV,False,False,False,False
7868-BGSZA,False,True,True,False
2800-QQUSO,False,True,False,False
2930-UOTMB,False,False,False,False
7973-DZRKH,False,False,False,True
5914-DVBWJ,True,False,False,False
7698-YFGEZ,False,True,False,False
2533-QVMSK,False,True,True,False
9773-PEQBZ,False,True,False,False
8644-XLFBW,True,True,False,False
0650-BWOZN,True,False,False,False
8625-AZYZY,False,True,True,False
7785-RDVIG,False,False,True,True
9602-WCXPI,False,True,False,False
2903-YYTBW,False,True,True,True
3620-MWJNE,False,True,False,False
8573-JGCZW,False,True,False,False
6837-HAEVO,False,True,True,True
6701-YVNQG,False,True,True,False
9306-CPCBC,False,False,False,False
4304-XUMGI,True,True,True,True
9504-YAZWB,False,False,False,False
8819-ZBYNA,False,False,True,False
6174-NRBTZ,False,True,False,False
9481-IEBZY,True,True,True,False
1833-VGRUM,True,False,False,False
6137-NICCO,False,False,True,True
9065-ZCPQX,False,True,True,False
6402-EJMWF,False,True,False,False
3620-EHIMZ,False,False,True,True
3213-VVOLG,False,True,True,True
6870-ECSHE,False,False,False,False
8747-UDCOI,False,False,True,False
8374-XGEJJ,True,True,True,False
2656-TABEH,False,True,True,False
6946-LMSQS,True,True,True,False
4626-OZDTJ,False,False,True,False
9169-BSVIN,False,True,False,False
2325-ZUSFD,False,False,True,True
8194-PEEBY,False,False,True,True
6872-HXFNF,False,False,True,False
3932-CMDTD,False,False,False,False
7714-YXSMB,False,False,False,False
8387-UGUSU,False,False,True,True
1080-BWSYE,True,True,True,False
4039-HEUNW,True,True,True,False
1194-HVAIF,False,False,True,False
0812-WUPTB,True,True,True,False
3594-UVONA,False,False,False,False
0004-TLHLJ,False,True,False,False
1767-TGTKO,False,False,True,True
8439-LTUGF,False,True,False,False
8805-JNRAZ,False,False,False,False
5089-IFSDP,False,False,True,False
6418-HNFED,False,True,True,False
0206-OYVOC,False,False,True,True
7291-CDTMJ,False,True,False,False
7128-GGCNO,False,True,False,False
0237-YFUTL,False,False,True,False
7691-KGKGP,False,True,True,True
6710-HSJRD,False,True,True,False
3675-EQOZA,False,True,False,False
0840-DCNZE,False,True,False,False
1732-FEKLD,False,False,False,False
9862-KJTYK,False,True,False,True
0479-HMSWA,False,False,False,True
5854-KSRBJ,False,True,True,True
0365-BZUWY,False,True,True,False
4817-VYYWS,False,False,False,False
5701-SVCWR,False,False,False,True
3129-AAQOU,False,False,True,True
4922-CVPDX,False,False,True,False
1396-QWFBJ,False,False,True,True
1357-BIJKI,False,True,True,False
1099-BTKWT,False,False,True,False
5299-SJCZT,False,True,False,False
2018-PZKMU,False,True,True,True
7340-KEFQE,False,False,True,True
4570-QHXHL,False,False,False,False
2403-BCASL,True,True,True,True
7392-YYPYJ,False,True,False,False
2898-LSJGD,False,False,True,True
2223-GDSHL,False,True,True,True
7359-PTSXY,False,True,False,False
9470-RTWDV,False,True,True,True
2176-OSJUV,False,True,True,False
9348-YVOMK,False,True,False,False
8104-OSKWT,False,False,False,False
4521-YEEHE,False,False,True,False
4090-KPJIP,False,False,False,False
3786-WOVKF,True,False,True,False
4503-BDXBD,False,True,False,False
6086-ESGRL,False,False,False,False
2592-HODOV,False,True,False,False
3886-CERTZ,False,False,True,False
7995-ZHHNZ,False,True,True,False
3824-RHKVR,False,False,False,False
5816-SCGFC,True,False,False,False
5989-AXPUC,False,False,True,False
4979-HPRFL,False,True,True,True
8590-OHDIW,False,False,True,True
8015-IHCGW,False,False,True,True
2332-TODQS,False,False,False,False
9278-VZKCD,True,False,True,False
8008-OTEZX,False,False,True,True
2773-OVBPK,False,True,True,False
5999-LCXAO,False,False,False,False
5206-XZZQI,False,True,False,False
4803-LBYPN,False,True,True,True
5759-RCVCB,False,False,False,False
6372-RFVNS,False,False,True,False
2139-FQHLM,False,True,False,False
8261-GWDBQ,True,False,True,False
1093-YSWCA,False,True,False,False
8938-UMKPI,False,False,False,False
0991-BRRFB,False,True,False,False
3882-IYOIJ,False,False,True,True
8749-TZYEC,False,True,True,False
1755-FZQEC,False,True,False,False
3115-JPJDD,False,False,True,False
5600-KTXFM,False,True,True,True
3871-IKPYH,True,True,False,False
6319-IEJWJ,False,True,True,True
9025-AOMKI,False,False,False,False
6339-TBELP,False,True,False,False
7964-YESJC,False,False,True,False
6173-GOLSU,True,True,True,False
5275-SQEIZ,False,True,False,False
7716-YTYHG,False,False,True,True
9938-ZREHM,False,False,True,False
7950-XWOVN,False,True,False,False
4390-KYULV,False,True,True,False
4647-MUZON,False,False,True,False
9702-AIUJO,False,True,True,True
8849-PRIQJ,False,False,True,True
8851-RAGOV,False,False,True,False
1304-NECVQ,True,False,False,False
5396-IZEPB,False,True,False,False
1729-VLAZJ,False,False,False,True
8285-ABVLB,False,False,True,False
0701-TJSEF,False,True,False,False
5712-VBOXD,False,False,False,False
6629-LADHQ,False,False,False,False
8945-GRKHX,False,False,False,True
1559-DTODC,False,True,False,False
4797-MIWUM,False,True,True,True
6959-UWKHF,False,True,False,False
8720-RQSBJ,True,True,False,False
4537-CIBHB,False,False,True,True
3815-SLMEF,False,False,False,False
5154-VEKBL,False,False,False,False
4324-AHJKS,False,False,False,False
4355-CVPVS,False,False,True,True
4495-LHSSK,False,False,False,True
5655-JSMZM,True,True,False,False
5915-ANOEI,False,True,True,False
9861-PDSZP,False,False,False,False
4505-EXZHB,True,False,False,False
7225-CBZPL,True,True,True,False
6704-UTUKK,False,True,True,False
4587-VVTOX,False,False,True,False
2019-HDCZY,False,True,True,False
4652-NNHNY,False,True,True,False
8788-DOXSU,False,True,False,False
7404-JLKQG,False,False,False,False
7421-ZLUPA,False,False,False,False
8972-HJWNV,True,False,True,False
3274-NSDWE,False,False,False,False
2632-IVXVF,False,False,True,True
3692-JHONH,True,False,True,False
8915-NNTRC,False,True,True,True
5914-GXMDA,False,False,True,False
7463-IFMQU,False,False,True,False
2920-RNCEZ,False,True,True,True
2541-YGPKE,False,True,True,True
8515-OCTJS,False,False,False,False
5382-TEMLV,False,True,False,False
3441-CGZJH,False,False,True,True
9592-ERDKV,False,True,True,False
2860-RANUS,True,False,False,False
5261-QSHQM,False,False,False,False
4778-IZARL,False,True,True,False
0432-CAJZV,False,True,False,False
7008-LZVOZ,False,True,True,True
8868-WOZGU,False,True,False,False
1200-TUZHR,True,False,False,False
9365-CSLBQ,False,True,False,True
1334-FJSVR,False,True,False,False
5884-FBCTL,False,False,True,True
7130-CTCUS,True,True,True,False
6242-FEGFD,False,True,True,False
7625-XCQRH,False,False,False,False
6194-HBGQN,False,True,False,False
7634-WSWDB,False,False,False,True
6986-IXNDM,False,True,False,False
1731-TVIUK,False,False,False,False
2987-BJXIK,False,False,False,False
9769-TSBZE,False,False,False,True
0406-BPDVR,True,False,True,False
0618-XWMSS,False,True,False,True
1395-WSWXR,False,True,False,False
6023-GSSXW,False,False,True,False
6752-APNJL,False,True,True,True
5276-KQWHG,True,False,False,False
0420-HLGXF,True,False,False,False
7446-KQISO,False,True,True,True
9823-EALYC,False,True,True,True
0582-AVCLN,False,False,False,False
5803-NQJZO,False,True,True,False
2565-JSLRY,False,True,False,False
2607-DHDAK,False,True,True,True
1073-XXCZD,False,True,True,False
0743-HRVFF,False,False,True,True
4006-HKYHO,False,True,False,False
3727-JEZTU,False,False,False,False
8143-ETQTI,False,False,True,True
6689-KXGBO,False,False,False,False
9667-TKTVZ,False,False,False,False
3657-COGMW,True,False,False,False
8570-KLJYJ,False,False,False,False
7754-IXRMC,False,False,False,False
9473-CBZOP,False,False,False,False
2969-WGHQO,False,False,True,True
6615-NGGZJ,False,True,False,False
4334-HOWRP,True,True,True,False
4255-DDUOU,False,False,True,True
5863-OOKCL,False,False,False,False
1686-STUHN,False,True,False,False
1329-VHWNP,False,False,False,False
2984-MIIZL,False,True,False,False
0266-GMEAO,False,True,True,True
5590-YRFJT,False,False,True,False
5574-NXZIU,False,True,False,False
0019-GFNTW,False,False,False,False
4256-ZWTZI,False,False,False,True
8309-PPCED,False,False,True,False
4098-NAUKP,True,True,True,True
5196-WPYOW,False,True,True,True
4608-LCIMN,False,True,True,True
1485-YDHMM,False,True,True,True
4054-CUMIA,False,False,True,True
0603-TPMIB,False,False,True,True
2525-GVKQU,False,False,False,False
8161-QYMTT,False,True,False,False
9581-GVBXT,False,True,True,True
5862-BRIXZ,False,True,False,False
5404-GGUKR,False,True,False,False
3308-JSGML,True,True,True,False
2126-GSEGL,False,False,True,False
3677-TNKIO,False,False,False,False
0440-QEXBZ,False,False,False,False
2434-EEVDB,False,False,True,False
6762-QVYJO,False,False,True,True
6199-IWKGC,True,False,True,False
2675-DHUTR,True,True,True,False
8152-VETUR,False,False,True,False
9667-EQRXU,True,False,False,False
7446-YPODE,True,True,False,False
9522-BNTHX,True,False,False,False
4676-WLUHT,False,True,False,False
3329-WDIOK,False,False,False,False
7980-MHFLQ,False,False,True,True
2873-ZLIWT,False,False,True,True
3415-TAILE,False,False,True,True
0757-WCUUZ,False,True,True,True
1629-DQQVB,False,False,False,False
1915-IOFGU,False,False,False,False
3045-XETSH,False,False,False,False
0374-AACSZ,False,False,False,False
7239-HZZCX,False,True,False,False
4872-VXRIL,False,True,False,False
9140-CZQZZ,False,False,True,False
3423-HHXAO,False,False,True,True
9938-TKDGL,False,True,True,True
0531-ZZJWQ,True,True,True,False
6537-QLGEX,False,False,False,False
2688-BHGOG,True,True,False,False
7683-CBDKJ,False,True,True,True
0946-CLJTI,True,True,True,False
3160-TYXLT,False,True,False,False
1325-USMEC,False,True,True,False
0916-QOFDP,True,False,True,True
0628-CNQRM,False,True,True,True
5606-AMZBO,False,False,True,False
6199-IPCAO,False,False,True,True
7665-TOALD,False,False,False,False
0112-QWPNC,False,True,True,False
0324-BRPCJ,True,False,True,False
2777-PHDEI,False,False,False,False
5640-CAXOA,False,False,False,False
2235-EZAIK,False,False,True,False
3847-BAERP,False,False,False,False
1196-AMORA,False,True,False,False
4282-YMKNA,False,False,False,False
1453-RZFON,False,False,False,True
8263-OKETD,False,False,False,False
0670-KDOMA,False,False,False,False
2476-YGEFM,False,False,False,False
8687-BAFGU,False,True,False,False
0641-EVBOJ,False,True,False,False
0829-XXPLX,False,False,False,False
9974-JFBHQ,False,True,False,True
5356-RHIPP,False,True,False,False
6624-JDRDS,False,False,False,False
0608-JDVEC,False,True,True,False
9780-FKVVF,False,True,False,False
1919-RTPQD,False,True,True,True
5214-NLTIT,False,True,True,True
3345-PBBFH,False,True,True,False
5055-BRMNE,False,False,True,True
9189-JWSHV,True,False,True,False
2190-PHBHR,False,False,True,False
2650-GYRYL,False,True,True,True
0746-JTRFU,False,True,False,False
5208-FVQKB,False,True,True,False
7184-LRUUR,False,False,False,False
6627-CFOSN,False,False,False,False
3982-JGSFD,False,True,False,False
1574-DYCWE,False,False,True,True
7247-XOZPB,False,True,True,False
2466-FCCPT,False,False,True,True
6211-WWLTF,False,True,True,False
4826-TZEVA,False,False,False,False
6016-NXBNJ,False,True,False,False
9138-EFSMO,False,True,True,True
0576-WNXXC,True,True,True,False
4632-XJMEX,False,True,False,True
8910-LEDAG,True,True,True,False
3452-GWUIN,True,False,True,False
2716-GFZOR,False,True,True,False
3724-UCSHY,False,True,True,True
8626-XHBIE,False,True,False,True
4628-CTTLA,False,True,False,False
3192-LNKRK,False,True,True,True
4439-YRNVD,False,False,False,False
2876-VBBBL,False,False,False,False
6834-NXDCA,False,False,False,False
2208-UGTGR,False,True,False,False
3005-TYFRD,False,False,True,False
8670-MEFCP,False,False,True,True
3079-BCHLN,False,True,True,False
7777-UNYHB,False,False,True,True
5597-GLBUC,False,False,False,False
7278-CKDNC,True,True,False,False
2748-MYRVK,False,False,False,False
8450-UYIBU,True,False,False,False
2969-VAPYH,False,False,False,False
4822-YCXMX,False,True,False,False
7181-OQCUT,False,True,False,False
8474-UMLNT,False,False,False,False
9821-POOTN,False,True,True,False
3836-FZSDJ,True,True,True,False
9142-XMYJH,False,False,False,False
6559-ILWKJ,False,True,True,False
0187-QSXOE,True,True,True,False
7733-UDMTP,True,False,False,False
2649-HWLYB,False,True,True,False
5214-CHIWJ,False,True,False,False
4229-CZMLL,False,True,False,False
6904-JLBGY,True,False,False,False
2465-BLLEU,False,True,False,False
1685-VAYJF,False,True,False,False
8874-EJNSR,False,True,True,True
6917-YACBP,True,False,False,False
5049-MUBWG,False,True,False,False
4223-WOZCM,True,True,False,False
0769-MURVM,False,False,True,True
9253-VIFJQ,False,True,True,False
7030-FZTFM,False,True,True,True
9741-YLNTD,False,True,False,False
5917-RYRMG,True,True,False,False
5120-ZBLAI,False,False,True,False
1194-BHJYC,False,True,True,False
3663-MITLP,False,False,False,False
0906-QVPMS,False,True,True,False
9025-ZRPVR,False,True,False,False
1905-OEILC,False,False,False,False
7858-GTZSP,False,False,False,False
3285-UCQVC,False,False,False,False
6248-BSHKG,False,True,True,True
4685-TFLLS,False,True,True,True
3470-BTGQO,False,True,False,True
1209-VFFOC,False,True,True,True
8224-DWCKX,True,True,False,False
5482-PLVPE,True,False,False,False
4553-DVPZG,False,False,True,False
4902-OHLSK,True,False,False,False
6917-IAYHD,False,True,False,True
0495-ZBNGW,True,True,True,False
8620-RJPZN,False,False,False,False
7572-KPVKK,False,True,False,True
2642-MAWLJ,False,False,True,True
2357-COQEK,True,False,False,False
7103-ZGVNT,False,False,True,True
3737-GCSPV,False,False,True,False
2027-WKXMW,False,False,True,False
7137-NAXML,False,True,False,False
2428-ZMCTB,False,True,False,False
2961-VNFKL,False,False,True,False
1768-HNVGJ,True,False,False,False
6963-KQYQB,False,False,True,True
5934-RMPOV,False,False,False,True
1207-BLKSA,False,False,True,True
4088-YLDSU,False,True,True,False
8316-BBQAY,False,False,False,False
1166-PQLGG,False,False,True,True
3146-JTQHR,False,True,True,False
4291-YZODP,False,False,False,True
4395-PZMSN,True,True,False,False
6427-FEFIG,False,False,True,True
0017-IUDMW,False,False,True,True
8706-HRADD,False,True,False,False
9955-QOPOY,False,True,True,False
4385-ZKVNW,False,True,True,True
5446-DKWYW,True,False,True,True
2034-CGRHZ,True,True,False,False
5797-APWZC,False,False,False,False
3683-QKIUE,False,False,False,False
4228-ZGYUW,False,True,False,False
9031-ZVQPT,False,True,True,False
2990-IAJSV,False,True,False,False
8107-KNCIM,True,True,True,False
9027-YFHQJ,False,True,False,False
5176-LDKUH,False,False,False,False
4644-OBGFZ,False,True,True,True
7926-IJOOU,False,True,False,False
6480-YAGIY,False,True,False,False
4029-HPFVY,False,True,False,False
7602-DBTOU,False,False,True,False
5345-BMKWB,False,True,True,False
3519-ZKXGG,False,False,True,False
5457-COLHT,False,True,True,True
6416-TVAIH,False,True,True,True
5451-YHYPW,True,False,True,False
5108-ADXWO,False,True,False,False
7998-WNZEM,False,True,False,False
3066-RRJIO,False,False,False,False
4664-NJCMS,False,False,True,False
0307-BCOPK,False,False,False,False
7629-WFGLW,True,False,True,False
2542-HYGIQ,False,False,False,False
6715-OFDBP,False,True,False,False
5016-LIPDW,False,True,True,True
6481-LXPWL,False,True,True,True
1567-DSCIC,False,True,False,False
2150-UWTFY,False,False,True,True
6124-ACRHJ,False,False,False,False
9362-MWODR,False,False,False,True
9975-GPKZU,False,True,True,True
9625-RZFUK,False,True,True,True
5153-LXKDT,False,True,True,True
5161-UBZXI,False,True,True,True
1020-JPQOW,False,False,True,False
7919-ZODZZ,False,False,True,True
0565-JUPYD,False,True,False,False
6867-ACCZI,False,False,True,True
5939-XAIXZ,False,False,False,False
9054-FOWNV,False,True,True,True
2683-BPJSO,False,True,True,False
2157-MXBJS,False,True,True,False
8207-VVMYB,False,False,True,False
9732-EQMWY,False,False,True,False
9360-AHGNL,True,False,True,False
1087-UDSIH,False,False,False,False
5269-NRGDP,False,True,True,True
6195-MELTI,False,True,False,False
5485-WUYWF,True,True,False,False
2121-JAFOM,False,False,True,False
8818-DOPVL,True,False,False,False
2632-UCGVD,True,True,True,False
5445-PZWGX,False,True,False,False
1227-UDMZR,False,False,True,False
5198-HQAEN,False,True,True,True
9170-CCKOU,False,True,True,False
2167-FQSTQ,False,False,True,False
2819-GWENI,False,False,True,True
1043-YCUTE,False,True,True,False
3814-MLAXC,False,False,False,False
3572-UUHRS,False,True,False,False
2692-PFYTJ,False,False,False,False
1226-UDFZR,False,False,False,False
5955-EPOAZ,False,False,False,False
6821-JPCDC,False,False,True,False
8815-LMFLX,False,True,True,True
9135-HSWOC,False,True,True,True
8582-KRHPJ,False,True,False,False
5811-IWXYM,False,False,True,True
7044-YAACC,True,True,True,False
8189-XRIKE,True,False,False,False
1506-YJTYT,False,True,True,True
4123-DVHPH,False,True,True,False
6425-YQLLO,True,False,True,False
5442-UTCVD,False,True,False,True
2228-BZDEE,False,False,False,False
7734-DBOAI,False,False,True,True
2789-CZANW,False,False,True,True
2091-RFFBA,True,False,False,False
2114-MGINA,False,False,False,False
7596-LDUXP,False,False,False,False
3740-RLMVT,True,True,True,False
4489-SNOJF,False,False,True,True
2192-OZITF,False,False,False,False
5651-CPDND,False,True,False,False
2186-QZEYA,True,False,False,False
1131-ALZWV,False,False,False,False
7729-XBTWX,False,True,True,True
9134-WYRVP,False,True,False,False
3284-SVCRO,False,False,True,False
9732-OUYRN,False,False,True,False
0559-CKHUS,False,False,True,False
2931-SVLTV,False,True,True,True
6899-PPEEA,True,False,False,False
7504-UWHNB,False,True,False,False
2582-FFFZR,False,False,False,False
8908-NMQTX,False,True,False,False
2187-LZGPL,False,False,False,False
1431-AIDJQ,False,True,True,True
6288-LBEAR,False,False,False,False
4597-NUCQV,True,True,False,False
9019-QVLZD,False,False,False,False
8413-YNHNV,False,True,False,False
5808-TOTXO,False,False,False,True
4369-NYSCF,False,True,False,False
6333-YDVLT,False,True,False,False
5324-KTGCG,False,True,True,False
5599-HVLTW,True,False,False,False
7394-LWLYN,False,False,False,False
3707-LRWZD,False,False,False,False
6873-UDNLD,False,True,False,False
2700-LUEVA,False,True,False,False
1455-ESIQH,False,True,False,False
0958-YHXGP,False,False,False,False
1101-SSWAG,False,False,True,False
2979-SXESE,False,False,True,True
4013-TLDHQ,False,True,False,False
5743-KHMNA,False,True,False,False
4194-FJARJ,False,False,True,True
5325-UWTWJ,False,True,True,False
3969-GYXEL,False,False,False,False
9208-OLGAQ,True,False,False,False
3244-CQPHU,True,False,False,False
2674-MLXMN,True,False,False,False
9708-HPXWZ,True,True,False,False
6992-TKNYO,False,True,True,False
4468-YDOVK,False,True,False,True
3754-DXMRT,True,True,False,False
5792-JALQC,True,False,False,False
7130-VTEWQ,True,False,False,False
2200-DSAAL,False,False,False,False
4302-ZYFEL,False,True,True,True
9351-LZYGF,False,False,True,False
4366-CTOUZ,False,False,False,False
6121-VZNQB,False,False,False,False
7903-CMPEY,True,True,True,False
1518-OMDIK,False,True,True,False
6671-NGWON,False,False,False,False
0595-ITUDF,False,True,True,True
6996-KNSML,False,False,False,False
1955-IBMMB,False,True,False,False
0096-BXERS,False,False,True,False
3806-YAZOV,False,False,False,False
7998-ZLXWN,False,False,True,False
6253-WRFHY,False,True,True,True
9133-AYJZG,False,False,False,False
2675-OTVVJ,True,True,True,False
8680-CGLTP,False,True,False,False
8430-TWCBX,False,False,True,False
5018-GWURO,False,False,True,False
6741-QRLUP,False,False,False,False
4737-HOBAX,False,True,True,False
0537-QYZZN,True,True,True,True
3340-QBBFM,True,True,True,False
1704-NRWYE,True,False,False,False
2592-SEIFQ,False,True,False,False
8200-KLNYW,False,False,True,False
3372-CDXFJ,False,True,True,True
4781-ZXYGU,False,True,True,True
7632-YUTXB,False,False,True,True
2718-YSKCS,False,True,True,True
9896-UYMIE,False,True,False,False
0853-NWIFK,False,False,False,False
8212-CRQXP,False,False,True,False
6980-CDGFC,False,False,True,False
7691-XVTZH,False,False,True,False
2520-SGTTA,False,False,True,True
7481-ATQQS,True,False,False,False
2277-VWCNI,True,False,False,False
1088-CNNKB,False,True,True,False
8642-GVWRF,False,False,True,False
1930-BZLHI,False,True,False,False
3400-ESFUW,False,True,True,True
5868-YTYKS,False,True,False,True
3525-DVKFN,False,False,False,False
1482-OXZSY,False,True,False,False
0377-JBKKT,False,True,True,True
5778-BVOFB,False,False,False,False
3373-YZZYM,False,True,True,True
2057-ZBLPD,False,False,True,False
0228-MAUWC,False,True,False,False
5502-RLUYV,False,False,True,True
0023-HGHWL,True,True,False,False
7663-YJHSN,False,False,True,False
4915-BFSXL,False,True,True,True
3086-RUCRN,False,False,False,False
